,PM2.5,Seq2Seq_LSTM_diff
4023,2.210526315789474,1.9649153
4024,2.463157894736842,2.5807455
4025,2.5052631578947366,2.598507
4026,2.210526315789474,2.619266
4027,2.4,2.6466928
4028,2.5052631578947366,2.5332208
4029,2.210526315789474,2.4771845
4030,2.4,2.5064027
4031,2.057894736842105,2.5171819
4032,2.210526315789474,2.5108266
4033,2.4,2.4511704
4034,2.057894736842105,2.4669232
4035,1.9000000000000004,2.4689877
4036,2.4,2.2250423
4037,2.057894736842105,2.2558537
4038,1.9000000000000004,2.3391886
4039,2.189473684210526,2.4230304
4040,2.057894736842105,2.4591353
4041,1.9000000000000004,2.464655
4042,2.189473684210526,2.5186274
4043,1.857894736842106,2.5562377
4044,1.9000000000000004,2.0804436
4045,2.189473684210526,2.109803
4046,1.857894736842106,2.187068
4047,1.8157894736842102,2.2622683
4048,2.189473684210526,1.9471607
4049,1.857894736842106,1.9818883
4050,1.8157894736842102,2.055953
4051,1.5052631578947366,2.1206894
4052,1.857894736842106,2.2984664
4053,1.8157894736842102,2.302692
4054,1.5052631578947366,2.3342175
4055,1.378947368421053,2.3598397
4056,1.8157894736842102,1.8912368
4057,1.5052631578947366,1.9279535
4058,1.378947368421053,2.0139918
4059,1.4684210526315793,2.0885384
4060,1.5052631578947366,1.8703156
4061,1.378947368421053,1.9209728
4062,1.4684210526315793,2.0064735
4063,1.568421052631579,2.0789948
4064,1.378947368421053,1.5048921
4065,1.4684210526315793,1.5487132
4066,1.568421052631579,1.6187749
4067,2.5789473684210518,1.6947157
4068,1.4684210526315793,1.3921213
4069,1.568421052631579,1.4425237
4070,2.5789473684210518,1.50385
4071,2.0315789473684216,1.5688646
4072,1.568421052631579,1.5386872
4073,2.5789473684210518,1.597024
4074,2.0315789473684216,1.6536698
4075,1.7166666666666668,1.712882
4076,2.5789473684210518,1.6609559
4077,2.0315789473684216,1.7138124
4078,1.7166666666666668,1.7772589
4079,2.768421052631579,1.8400636
4080,2.0315789473684216,3.179215
4081,1.7166666666666668,2.9400704
4082,2.768421052631579,2.8291998
4083,2.1842105263157894,2.6991606
4084,1.7166666666666668,2.034847
4085,2.768421052631579,2.0575292
4086,2.1842105263157894,2.1207047
4087,1.6526315789473687,2.1784897
4088,2.768421052631579,1.7426271
4089,2.1842105263157894,1.7782834
4090,1.6526315789473687,1.8595765
4091,2.021052631578947,1.9360232
4092,2.1842105263157894,3.0618572
4093,1.6526315789473687,2.8898652
4094,2.021052631578947,2.8370996
4095,2.8894736842105266,2.7285156
4096,1.6526315789473687,2.1805677
4097,2.021052631578947,2.2134817
4098,2.8894736842105266,2.2584023
4099,3.526315789473684,2.3095305
4100,2.021052631578947,1.672986
4101,2.8894736842105266,1.6964169
4102,3.526315789473684,1.7689745
4103,3.3157894736842097,1.8356135
4104,2.8894736842105266,2.1413555
4105,3.526315789473684,2.1636147
4106,3.3157894736842097,2.1981819
4107,1.7315789473684218,2.2152889
4108,3.526315789473684,3.0082726
4109,3.3157894736842097,2.7577617
4110,1.7315789473684218,2.6310263
4111,1.673684210526316,2.4948573
4112,3.3157894736842097,3.3698173
4113,1.7315789473684218,2.9979694
4114,1.673684210526316,2.846852
4115,1.5789473684210527,2.7086518
4116,1.7315789473684218,3.1163454
4117,1.673684210526316,2.905833
4118,1.5789473684210527,2.7836766
4119,1.6166666666666663,2.649562
4120,1.673684210526316,1.6605659
4121,1.5789473684210527,1.6122899
4122,1.6166666666666663,1.677275
4123,1.505263157894737,1.7211988
4124,1.5789473684210527,1.7785056
4125,1.6166666666666663,1.8208673
4126,1.505263157894737,1.8602946
4127,1.4789473684210526,1.8749092
4128,1.6166666666666663,1.6769998
4129,1.505263157894737,1.7338152
4130,1.4789473684210526,1.7762263
4131,1.7315789473684218,1.7994506
4132,1.505263157894737,1.7220917
4133,1.4789473684210526,1.7791729
4134,1.7315789473684218,1.8274024
4135,1.721052631578948,1.8581827
4136,1.4789473684210526,1.5616152
4137,1.7315789473684218,1.6114392
4138,1.721052631578948,1.6682508
4139,1.4473684210526319,1.7152731
4140,1.7315789473684218,1.5348899
4141,1.721052631578948,1.5864658
4142,1.4473684210526319,1.6458797
4143,1.4947368421052634,1.6974258
4144,1.721052631578948,1.8780749
4145,1.4473684210526319,1.9234519
4146,1.4947368421052634,1.9767907
4147,1.5526315789473686,2.024882
4148,1.4473684210526319,1.7910175
4149,1.4947368421052634,1.829767
4150,1.5526315789473686,1.9060695
4151,1.5421052631578953,1.9638562
4152,1.4947368421052634,1.4524863
4153,1.5526315789473686,1.4861615
4154,1.5421052631578953,1.560641
4155,1.7789473684210524,1.6345031
4156,1.5526315789473686,1.5474999
4157,1.5421052631578953,1.5836349
4158,1.7789473684210524,1.6549683
4159,2.163157894736843,1.7090542
4160,1.5421052631578953,1.616179
4161,1.7789473684210524,1.6474462
4162,2.163157894736843,1.7177992
4163,2.242105263157894,1.7685485
4164,1.7789473684210524,1.5984366
4165,2.163157894736843,1.6392713
4166,2.242105263157894,1.7230718
4167,1.9444444444444446,1.7920935
4168,2.163157894736843,1.8759222
4169,2.242105263157894,1.9194262
4170,1.9444444444444446,2.0049021
4171,1.6421052631578945,2.083074
4172,2.242105263157894,2.4018657
4173,1.9444444444444446,2.4200735
4174,1.6421052631578945,2.4866996
4175,1.5631578947368423,2.5398965
4176,1.9444444444444446,2.2899227
4177,1.6421052631578945,2.331872
4178,1.5631578947368423,2.4350557
4179,1.7736842105263162,2.4967742
4180,1.6421052631578945,1.970813
4181,1.5631578947368423,2.0227177
4182,1.7736842105263162,2.1133995
4183,1.663157894736842,2.2078674
4184,1.5631578947368423,1.6800954
4185,1.7736842105263162,1.72363
4186,1.663157894736842,1.8042312
4187,1.5315789473684212,1.8758612
4188,1.7736842105263162,1.6291931
4189,1.663157894736842,1.6768904
4190,1.5315789473684212,1.749372
4191,1.4000000000000004,1.8055034
4192,1.663157894736842,1.8835208
4193,1.5315789473684212,1.9384606
4194,1.4000000000000004,2.0122316
4195,1.5842105263157897,2.079474
4196,1.5315789473684212,1.7241278
4197,1.4000000000000004,1.7711782
4198,1.5842105263157897,1.8540723
4199,1.2631578947368416,1.9210753
4200,1.4000000000000004,1.5729024
4201,1.5842105263157897,1.6150775
4202,1.2631578947368416,1.694994
4203,1.4526315789473685,1.7614977
4204,1.5842105263157897,1.4287667
4205,1.2631578947368416,1.4699721
4206,1.4526315789473685,1.5422881
4207,1.3157894736842106,1.6089685
4208,1.2631578947368416,1.6768441
4209,1.4526315789473685,1.7250397
4210,1.3157894736842106,1.7961204
4211,1.3684210526315788,1.8605552
4212,1.4526315789473685,1.2642987
4213,1.3157894736842106,1.3007238
4214,1.3684210526315788,1.3690653
4215,1.3894736842105262,1.4401159
4216,1.3157894736842106,1.5366371
4217,1.3684210526315788,1.5838218
4218,1.3894736842105262,1.6503782
4219,1.621052631578947,1.7118266
4220,1.3684210526315788,1.3494422
4221,1.3894736842105262,1.3875539
4222,1.621052631578947,1.4609098
4223,1.4157894736842107,1.5256135
4224,1.3894736842105262,1.4270027
4225,1.621052631578947,1.4682319
4226,1.4157894736842107,1.5407355
4227,1.352631578947368,1.6059082
4228,1.621052631578947,1.4454908
4229,1.4157894736842107,1.4848075
4230,1.352631578947368,1.5609016
4231,1.257894736842105,1.6268072
4232,1.4157894736842107,1.7167387
4233,1.352631578947368,1.7510118
4234,1.257894736842105,1.8267248
4235,1.3052631578947365,1.8925145
4236,1.352631578947368,1.4438126
4237,1.257894736842105,1.4778953
4238,1.3052631578947365,1.5602891
4239,1.3277777777777784,1.6318722
4240,1.257894736842105,1.392266
4241,1.3052631578947365,1.4289901
4242,1.3277777777777784,1.5069213
4243,1.8450000000000002,1.5721903
4244,1.3052631578947365,1.2966845
4245,1.3277777777777784,1.3329017
4246,1.8450000000000002,1.4057872
4247,1.9368421052631573,1.4655621
4248,1.3277777777777784,1.3672395
4249,1.8450000000000002,1.4054725
4250,1.9368421052631573,1.4768462
4251,1.4833333333333334,1.5343225
4252,1.8450000000000002,1.388011
4253,1.9368421052631573,1.4256012
4254,1.4833333333333334,1.4991977
4255,1.3210526315789473,1.5596433
4256,1.9368421052631573,2.2147768
4257,1.4833333333333334,2.2188284
4258,1.3210526315789473,2.2432837
4259,1.2684210526315791,2.271794
4260,1.4833333333333334,2.0115008
4261,1.3210526315789473,2.0402539
4262,1.2684210526315791,2.1288915
4263,2.8473684210526327,2.186231
4264,1.3210526315789473,1.4971342
4265,1.2684210526315791,1.5328298
4266,2.8473684210526327,1.6133971
4267,1.831578947368421,1.6955221
4268,1.2684210526315791,1.3629825
4269,2.8473684210526327,1.4007373
4270,1.831578947368421,1.469624
4271,2.5631578947368414,1.5262556
4272,2.8473684210526327,1.3277745
4273,1.831578947368421,1.3688262
4274,2.5631578947368414,1.4328907
4275,3.7210526315789467,1.4822206
4276,1.831578947368421,3.4891148
4277,2.5631578947368414,3.067008
4278,3.7210526315789467,2.8612537
4279,4.094736842105263,2.6836367
4280,2.5631578947368414,1.824012
4281,3.7210526315789467,1.849941
4282,4.094736842105263,1.8916833
4283,5.199999999999999,1.9378722
4284,3.7210526315789467,2.5701466
4285,4.094736842105263,2.4048507
4286,5.199999999999999,2.348517
4287,4.863157894736841,2.2588615
4288,4.094736842105263,3.5555034
4289,5.199999999999999,3.0784307
4290,4.863157894736841,2.8955786
4291,4.178947368421052,2.7445586
4292,5.199999999999999,3.7671404
4293,4.863157894736841,3.3484154
4294,4.178947368421052,3.1749396
4295,3.0210526315789483,2.9758997
4296,4.863157894736841,4.679145
4297,4.178947368421052,4.049124
4298,3.0210526315789483,3.7805214
4299,3.3,3.5111198
4300,4.178947368421052,4.3642526
4301,3.0210526315789483,3.9388695
4302,3.3,3.6672163
4303,3.4368421052631577,3.3381662
4304,3.0210526315789483,3.8173957
4305,3.3,3.5410314
4306,3.4368421052631577,3.2900581
4307,3.6842105263157894,3.0439835
4308,3.3,2.8387606
4309,3.4368421052631577,2.6941924
4310,3.6842105263157894,2.4929283
4311,3.78421052631579,2.4046402
4312,3.4368421052631577,3.3393216
4313,3.6842105263157894,3.0872169
4314,3.78421052631579,2.7882276
4315,3.4842105263157883,2.6217616
4316,3.6842105263157894,3.4583483
4317,3.78421052631579,3.1461778
4318,3.4842105263157883,2.8532186
4319,2.6526315789473673,2.70846
4320,3.78421052631579,3.7842774
4321,3.4842105263157883,3.5715322
4322,2.6526315789473673,3.3500628
4323,1.9947368421052634,3.2534041
4324,3.4842105263157883,3.7862062
4325,2.6526315789473673,3.5040874
4326,1.9947368421052634,3.2658753
4327,1.5444444444444443,3.1701183
4328,2.6526315789473673,3.5297532
4329,1.9947368421052634,3.5580602
4330,1.5444444444444443,3.6432238
4331,1.1549999999999998,3.7268753
4332,1.9947368421052634,2.590362
4333,1.5444444444444438,2.6368263
4334,1.1550000000000002,2.7404387
4335,1.3666666666666658,2.8604305
4336,1.5444444444444443,1.9202571
4337,1.1550000000000002,1.9654584
4338,1.3666666666666663,2.0376608
4339,1.4157894736842112,2.1300335
4340,1.1550000000000002,1.4829245
4341,1.3666666666666663,1.5378988
4342,1.4157894736842112,1.5898066
4343,1.4789473684210526,1.6635079
4344,1.3666666666666663,1.0986757
4345,1.4157894736842112,1.152442
4346,1.4789473684210526,1.1940567
4347,1.3947368421052628,1.2564957
4348,1.4157894736842112,1.4042921
4349,1.4789473684210526,1.475126
4350,1.3947368421052628,1.5047076
4351,1.3052631578947373,1.5461469
4352,1.4789473684210526,1.476331
4353,1.3947368421052628,1.5432012
4354,1.3052631578947373,1.576863
4355,1.2947368421052632,1.6214333
4356,1.3947368421052628,1.5576336
4357,1.3052631578947373,1.6174872
4358,1.2947368421052632,1.6597302
4359,1.2999999999999998,1.7050784
4360,1.3052631578947373,1.4386158
4361,1.2947368421052632,1.4902389
4362,1.2999999999999998,1.547123
4363,1.2999999999999998,1.6021087
4364,1.2947368421052632,1.3305748
4365,1.2999999999999998,1.3751876
4366,1.2999999999999998,1.4380584
4367,1.594736842105263,1.4992132
4368,1.2999999999999998,1.3294375
4369,1.2999999999999998,1.3704536
4370,1.594736842105263,1.4375901
4371,1.5105263157894742,1.4977717
4372,1.2999999999999998,1.34356
4373,1.594736842105263,1.3801637
4374,1.5105263157894742,1.4512088
4375,1.257894736842105,1.5098214
4376,1.594736842105263,1.3471477
4377,1.5105263157894742,1.3785114
4378,1.257894736842105,1.449784
4379,1.242105263157895,1.5047965
4380,1.5105263157894742,1.7172713
4381,1.257894736842105,1.7456748
4382,1.242105263157895,1.8081105
4383,1.1157894736842104,1.8603914
4384,1.257894736842105,1.5534363
4385,1.242105263157895,1.593931
4386,1.1157894736842104,1.6788507
4387,1.0789473684210527,1.749661
4388,1.242105263157895,1.2767222
4389,1.1157894736842104,1.3088765
4390,1.0789473684210527,1.3851345
4391,1.142105263157894,1.4553013
4392,1.1157894736842104,1.2889936
4393,1.0789473684210527,1.3280838
4394,1.142105263157894,1.399379
4395,1.0421052631578949,1.4575465
4396,1.0789473684210527,1.1473012
4397,1.142105263157894,1.1833196
4398,1.0421052631578949,1.2486098
4399,0.9736842105263159,1.3055384
4400,1.142105263157894,1.1214349
4401,1.0421052631578949,1.1596882
4402,0.9736842105263159,1.2207887
4403,0.9684210526315791,1.2747443
4404,1.0421052631578949,1.208163
4405,0.9736842105263159,1.2492259
4406,0.9684210526315791,1.3096089
4407,0.9368421052631579,1.3650036
4408,0.9736842105263159,1.0754185
4409,0.9684210526315791,1.1103358
4410,0.9368421052631579,1.1738291
4411,0.8157894736842104,1.2300744
4412,0.9684210526315791,1.0023303
4413,0.9368421052631579,1.0373099
4414,0.8157894736842104,1.097157
4415,0.847368421052632,1.152328
4416,0.9368421052631579,1.0087135
4417,0.8157894736842104,1.0455363
4418,0.847368421052632,1.1034498
4419,0.8210526315789477,1.1569045
4420,0.8157894736842104,0.97288203
4421,0.847368421052632,1.0074604
4422,0.8210526315789477,1.066093
4423,0.7421052631578946,1.1196785
4424,0.847368421052632,0.8302772
4425,0.8210526315789477,0.86152625
4426,0.7421052631578946,0.91686046
4427,0.8684210526315788,0.97121406
4428,0.8210526315789477,0.89086926
4429,0.7421052631578946,0.92673504
4430,0.8684210526315788,0.9795903
4431,0.8736842105263158,1.0293496
4432,0.7421052631578946,0.85821867
4433,0.8684210526315788,0.8913566
4434,0.8736842105263158,0.946066
4435,0.9315789473684211,0.99681926
4436,0.8684210526315788,0.7645314
4437,0.8736842105263158,0.79460406
4438,0.9315789473684211,0.84858334
4439,0.9105263157894739,0.8991339
4440,0.8736842105263158,0.93534374
4441,0.9315789473684211,0.969823
4442,0.9105263157894739,1.0226858
4443,0.8210526315789477,1.073575
4444,0.9315789473684211,0.91874015
4445,0.9105263157894739,0.9490694
4446,0.8210526315789477,1.0092089
4447,0.8368421052631578,1.0621438
4448,0.9105263157894739,0.97951126
4449,0.8210526315789477,1.0101626
4450,0.8368421052631578,1.0741627
4451,2.852631578947368,1.1294997
4452,0.8210526315789477,0.945119
4453,0.8368421052631578,0.97645617
4454,2.852631578947368,1.0425646
4455,2.005263157894737,1.0988498
4456,0.8368421052631578,0.84738815
4457,2.852631578947368,0.8759035
4458,2.005263157894737,0.9387245
4459,4.499999999999999,0.9926785
4460,2.852631578947368,0.87727094
4461,2.005263157894737,0.9088564
4462,4.499999999999999,0.97046745
4463,2.1157894736842104,1.0220356
4464,2.005263157894737,3.4009805
4465,4.499999999999999,2.7499673
4466,2.1157894736842104,2.4584
4467,1.6157894736842104,2.3198824
4468,4.499999999999999,1.9046485
4469,2.1157894736842104,1.8424587
4470,1.6157894736842104,1.830195
4471,3.121052631578947,1.7612152
4472,2.1157894736842104,4.0380297
4473,1.6157894736842104,3.1477985
4474,3.121052631578947,2.8324049
4475,2.3526315789473684,2.724448
4476,1.6157894736842104,2.0035172
4477,3.121052631578947,2.0142338
4478,2.3526315789473684,1.9588206
4479,3.1947368421052627,1.9180098
4480,3.121052631578947,1.7727094
4481,2.3526315789473684,1.8021657
4482,3.1947368421052627,1.7352893
4483,4.688888888888888,1.6774228
4484,2.3526315789473684,3.0333037
4485,3.1947368421052627,2.5928042
4486,4.688888888888888,2.3594966
4487,1.763157894736842,2.2044573
4488,3.1947368421052627,2.1783402
4489,4.688888888888888,1.9368253
4490,1.763157894736842,1.7544043
4491,1.5999999999999996,1.6296012
4492,4.688888888888888,2.7988696
4493,1.763157894736842,2.2601125
4494,1.5999999999999996,1.9800692
4495,1.1368421052631579,1.8196316
4496,1.763157894736842,3.860385
4497,1.5999999999999996,2.9847815
4498,1.1368421052631579,2.5559921
4499,0.8947368421052633,2.3604505
4500,1.5999999999999996,1.3084702
4501,1.1368421052631579,1.0888004
4502,0.8947368421052633,0.9631345
4503,1.2631578947368416,1.008677
4504,1.1368421052631579,1.6445103
4505,0.8947368421052633,1.5643344
4506,1.2631578947368416,1.4272459
4507,1.1368421052631579,1.3775291
4508,0.8947368421052633,1.1488714
4509,1.2631578947368416,1.1823659
4510,1.1368421052631579,1.2182004
4511,1.21,1.2420743
4512,1.2631578947368416,0.89163065
4513,1.1368421052631579,0.9386302
4514,1.21,0.965822
4515,0.9842105263157892,0.9946432
4516,1.1368421052631579,1.3967979
4517,1.21,1.4632609
4518,0.9842105263157892,1.4779487
4519,0.8684210526315792,1.4881468
4520,1.21,1.1930175
4521,0.9842105263157892,1.2459328
4522,0.8684210526315792,1.2814255
4523,0.8055555555555556,1.3139334
4524,0.9842105263157892,1.2838967
4525,0.8684210526315792,1.3326137
4526,0.8055555555555556,1.3743951
4527,0.6947368421052631,1.4081151
4528,0.8684210526315792,0.99039733
4529,0.8055555555555556,1.0296845
4530,0.6947368421052631,1.0779319
4531,0.7631578947368418,1.12992
4532,0.8055555555555556,0.87339306
4533,0.6947368421052631,0.9093113
4534,0.7631578947368418,0.9552474
4535,0.7578947368421054,1.0047302
4536,0.6947368421052631,0.8193685
4537,0.7631578947368418,0.8524885
4538,0.7578947368421054,0.8982799
4539,0.7,0.9453529
4540,0.7631578947368418,0.70271075
4541,0.7578947368421054,0.73344207
4542,0.7,0.77823424
4543,0.8368421052631578,0.82515216
4544,0.7578947368421054,0.81461143
4545,0.7,0.8512497
4546,0.8368421052631578,0.89615405
4547,0.8263157894736843,0.93746054
4548,0.7,0.8014678
4549,0.8368421052631578,0.8345008
4550,0.8263157894736843,0.88345337
4551,0.7894736842105263,0.9275234
4552,0.8368421052631578,0.72794497
4553,0.8263157894736843,0.7583653
4554,0.7894736842105263,0.8097029
4555,0.6947368421052631,0.8569741
4556,0.8263157894736843,0.9073039
4557,0.7894736842105263,0.9388932
4558,0.6947368421052631,0.98978174
4559,0.7210526315789472,1.0378854
4560,0.7894736842105263,0.865083
4561,0.6947368421052631,0.89342904
4562,0.7210526315789472,0.95269775
4563,0.7166666666666666,1.0037417
4564,0.6947368421052631,0.817907
4565,0.7210526315789472,0.8457488
4566,0.7166666666666666,0.9067
4567,0.6421052631578945,0.9579927
4568,0.7210526315789472,0.7156416
4569,0.7166666666666666,0.74171424
4570,0.6421052631578945,0.79885054
4571,0.6052631578947367,0.84826803
4572,0.7166666666666666,0.7618278
4573,0.6421052631578945,0.7910614
4574,0.6052631578947367,0.8469615
4575,0.6000000000000003,0.8932493
4576,0.6421052631578945,0.7563797
4577,0.6052631578947367,0.78496206
4578,0.6000000000000003,0.8413974
4579,0.6105263157894734,0.8879101
4580,0.6052631578947367,0.6690457
4581,0.6000000000000003,0.69597006
4582,0.6105263157894734,0.75047135
4583,0.5842105263157893,0.7965721
4584,0.6000000000000003,0.63453126
4585,0.6105263157894734,0.66182303
4586,0.5842105263157893,0.71318746
4587,0.5894736842105264,0.7575526
4588,0.6105263157894734,0.6354476
4589,0.5842105263157893,0.6635648
4590,0.5894736842105264,0.71308327
4591,0.5315789473684212,0.75744224
4592,0.5842105263157893,0.64948785
4593,0.5894736842105264,0.67759097
4594,0.5315789473684212,0.7275398
4595,0.5894736842105261,0.7729057
4596,0.5894736842105264,0.6150713
4597,0.5315789473684212,0.6415316
4598,0.5894736842105261,0.6927879
4599,0.7473684210526317,0.73789144
4600,0.5315789473684212,0.62374127
4601,0.5894736842105261,0.6505499
4602,0.7473684210526317,0.7019923
4603,0.6894736842105262,0.7477075
4604,0.5894736842105261,0.5546775
4605,0.7473684210526317,0.5799793
4606,0.6894736842105262,0.6305512
4607,0.594736842105263,0.6750293
4608,0.7473684210526317,0.6329732
4609,0.6894736842105262,0.66063106
4610,0.594736842105263,0.71078694
4611,0.9888888888888889,0.75619864
4612,0.6894736842105262,0.82980704
4613,0.594736842105263,0.85535514
4614,0.9888888888888889,0.9063089
4615,0.8315789473684208,0.9589149
4616,0.594736842105263,0.7178236
4617,0.9888888888888889,0.74582946
4618,0.8315789473684208,0.8046651
4619,0.6947368421052631,0.85502625
4620,0.9888888888888889,0.6156566
4621,0.8315789473684208,0.64069796
4622,0.6947368421052631,0.69571507
4623,0.8105263157894735,0.7439618
4624,0.8315789473684208,1.2251067
4625,0.6947368421052631,1.2311778
4626,0.8105263157894735,1.2549272
4627,2.026315789473684,1.2788851
4628,0.6947368421052631,0.85660493
4629,0.8105263157894735,0.8877239
4630,2.026315789473684,0.947538
4631,4.463157894736841,1.0010543
4632,0.8105263157894735,0.7165227
4633,2.026315789473684,0.7467874
4634,4.463157894736841,0.80254054
4635,2.3,0.8554405
4636,2.026315789473684,0.85914266
4637,4.463157894736841,0.8946223
4638,2.3,0.9516386
4639,2.4842105263157896,1.0016773
4640,4.463157894736841,2.526457
4641,2.3,2.220388
4642,2.4842105263157896,2.0769513
4643,1.3210526315789473,1.9685385
4644,2.3,4.1035914
4645,2.4842105263157896,3.0039277
4646,1.3210526315789468,2.6001947
4647,1.8210526315789473,2.5593085
4648,2.4842105263157896,2.1117353
4649,1.3210526315789473,2.1008008
4650,1.8210526315789473,2.0112684
4651,1.5947368421052635,1.8986869
4652,1.3210526315789473,2.357846
4653,1.8210526315789473,2.2949996
4654,1.5947368421052635,2.1601713
4655,0.8368421052631578,1.9907341
4656,1.8210526315789473,1.3949218
4657,1.5947368421052635,1.3811572
4658,0.8368421052631578,1.3281975
4659,1.0578947368421052,1.2556739
4660,1.5947368421052635,1.9640491
4661,0.8368421052631578,1.8824272
4662,1.0578947368421052,1.7149062
4663,0.757894736842105,1.5912178
4664,0.8368421052631578,1.6743212
4665,1.0578947368421052,1.6100516
4666,0.757894736842105,1.4689109
4667,0.7315789473684211,1.3841069
4668,1.0578947368421052,0.8083937
4669,0.757894736842105,0.8100637
4670,0.7315789473684211,0.8503486
4671,0.6947368421052631,0.8790244
4672,0.757894736842105,1.1473315
4673,0.7315789473684211,1.1928873
4674,0.6947368421052631,1.2177677
4675,0.7842105263157895,1.2256784
4676,0.7315789473684211,0.7587621
4677,0.6947368421052631,0.7983085
4678,0.7842105263157895,0.8305025
4679,0.668421052631579,0.86514807
4680,0.6947368421052631,0.7495513
4681,0.7842105263157895,0.7930621
4682,0.668421052631579,0.82514834
4683,0.8368421052631578,0.8597367
4684,0.7842105263157895,0.7142595
4685,0.668421052631579,0.7566291
4686,0.8368421052631578,0.79064417
4687,0.7789473684210524,0.82812536
4688,0.668421052631579,0.8385736
4689,0.8368421052631578,0.87985694
4690,0.7789473684210524,0.9176856
4691,0.47894736842105257,0.95354724
4692,0.8368421052631578,0.68311596
4693,0.7789473684210524,0.7138803
4694,0.47894736842105257,0.75936556
4695,0.5789473684210527,0.8041105
4696,0.7789473684210524,0.9167955
4697,0.47894736842105257,0.94798017
4698,0.5789473684210527,0.9923624
4699,0.6789473684210527,1.0319049
4700,0.47894736842105257,0.80823433
4701,0.5789473684210527,0.8335
4702,0.6789473684210527,0.8887743
4703,0.8421052631578947,0.9326738
4704,0.5789473684210527,0.45864022
4705,0.6789473684210527,0.47623336
4706,0.8421052631578947,0.5203861
4707,0.9157894736842105,0.5713415
4708,0.6789473684210527,0.6258596
4709,0.8421052631578947,0.6560503
4710,0.9157894736842105,0.697561
4711,1.3473684210526313,0.7336837
4712,0.8421052631578947,0.73477554
4713,0.9157894736842105,0.7519001
4714,1.3473684210526313,0.79225636
4715,1.0526315789473686,0.82332456
4716,0.9157894736842105,0.8952069
4717,1.3473684210526313,0.8989248
4718,1.0526315789473686,0.9391881
4719,1.0,0.9642087
4720,1.3473684210526313,0.9442557
4721,1.0526315789473686,0.95839155
4722,1.0,1.0092766
4723,1.0947368421052635,1.0388641
4724,1.0526315789473686,1.5151815
4725,1.0,1.4580865
4726,1.0947368421052635,1.4611821
4727,1.0,1.4243646
4728,1.0,1.0496285
4729,1.0947368421052635,1.0741606
4730,1.0,1.1197286
4731,1.1736842105263157,1.1651428
4732,1.0947368421052635,1.0286489
4733,1.0,1.0581887
4734,1.1736842105263157,1.1062787
4735,0.6842105263157894,1.1560941
4736,1.0,1.1404262
4737,1.1736842105263157,1.1707768
4738,0.6842105263157894,1.2204425
4739,0.6849999999999996,1.2599113
4740,1.1736842105263157,1.0383084
4741,0.6842105263157894,1.0661607
4742,0.6849999999999996,1.1153996
4743,0.7421052631578946,1.1592412
4744,0.6842105263157894,1.2303283
4745,0.6849999999999996,1.254173
4746,0.7421052631578946,1.3004966
4747,0.9105263157894739,1.3295774
4748,0.6849999999999996,0.6718322
4749,0.7421052631578946,0.6867846
4750,0.9105263157894739,0.7387543
4751,0.7631578947368418,0.79175544
4752,0.7421052631578946,0.72203934
4753,0.9105263157894739,0.75544536
4754,0.7631578947368418,0.8000765
4755,0.6947368421052631,0.8384415
4756,0.9105263157894739,0.8004035
4757,0.7631578947368418,0.83731604
4758,0.6947368421052631,0.8807471
4759,0.8052631578947369,0.9189061
4760,0.7631578947368418,0.9938711
4761,0.6947368421052631,1.0151346
4762,0.8052631578947369,1.0555556
4763,0.8789473684210529,1.0903671
4764,0.6947368421052631,0.7861277
4765,0.8052631578947369,0.8129376
4766,0.8789473684210529,0.8681525
4767,0.7210526315789472,0.9155917
4768,0.8052631578947369,0.7148211
4769,0.8789473684210529,0.7425022
4770,0.7210526315789472,0.7957243
4771,0.7105263157894735,0.84344614
4772,0.8789473684210529,0.8608247
4773,0.7210526315789472,0.88855135
4774,0.7105263157894735,0.9407873
4775,0.7736842105263158,0.98445034
4776,0.7210526315789472,0.9267825
4777,0.7105263157894735,0.9484844
4778,0.7736842105263158,1.003587
4779,0.5368421052631578,1.0439405
4780,0.7105263157894735,0.73709166
4781,0.7736842105263158,0.75863254
4782,0.5368421052631578,0.814124
4783,0.5736842105263158,0.8636154
4784,0.7736842105263158,0.7450297
4785,0.5368421052631578,0.7687893
4786,0.5736842105263158,0.8205155
4787,0.5526315789473684,0.86093116
4788,0.5368421052631578,0.8224865
4789,0.5736842105263158,0.8489425
4790,0.5526315789473684,0.9029422
4791,0.6473684210526314,0.9450036
4792,0.5736842105263158,0.538373
4793,0.5526315789473684,0.56019604
4794,0.6473684210526314,0.6086279
4795,0.6368421052631581,0.657599
4796,0.5526315789473684,0.6127211
4797,0.6473684210526314,0.6430409
4798,0.6368421052631581,0.6883962
4799,0.5473684210526315,0.7282535
4800,0.6473684210526314,0.5876272
4801,0.6368421052631581,0.6163572
4802,0.5473684210526315,0.66177
4803,0.5578947368421052,0.7021986
4804,0.6368421052631581,0.7058945
4805,0.5473684210526315,0.73435366
4806,0.5578947368421052,0.7802626
4807,0.5894736842105264,0.8217021
4808,0.5473684210526315,0.6734046
4809,0.5578947368421052,0.6989974
4810,0.5894736842105264,0.75100124
4811,0.6000000000000003,0.7953992
4812,0.5578947368421052,0.5659076
4813,0.5894736842105264,0.5898564
4814,0.6000000000000003,0.64156556
4815,0.6789473684210525,0.6865512
4816,0.5894736842105264,0.5892199
4817,0.6000000000000003,0.6152971
4818,0.6789473684210525,0.66609097
4819,0.594736842105263,0.7094815
