,PM2.5,NBeats_diff
1776,1.7578947368421045,1.8063428
1777,2.4894736842105263,1.8455422
1778,2.9263157894736853,1.9004908
1779,2.8263157894736834,1.9615679
1780,2.4894736842105263,1.7800121
1781,2.9263157894736853,1.8224757
1782,2.8263157894736834,1.9111257
1783,1.8105263157894735,1.9634192
1784,2.9263157894736853,2.5587687
1785,2.8263157894736834,2.5436933
1786,1.8105263157894735,2.4244606
1787,3.8684210526315788,2.4215453
1788,2.8263157894736834,2.9248123
1789,1.8105263157894735,2.8551025
1790,3.8684210526315788,2.8363738
1791,5.215789473684211,2.8349278
1792,1.8105263157894735,2.7533298
1793,3.8684210526315788,2.672521
1794,5.215789473684211,2.6927469
1795,3.621052631578948,2.7507784
1796,3.8684210526315788,1.7026396
1797,5.21578947368421,1.7598319
1798,3.621052631578948,1.8920798
1799,2.944444444444444,1.9835482
1800,5.215789473684211,4.312311
1801,3.621052631578948,4.0588264
1802,2.944444444444444,3.7062812
1803,5.794736842105263,3.5731072
1804,3.621052631578948,4.885925
1805,2.944444444444444,4.299189
1806,5.794736842105263,3.9376745
1807,2.421052631578947,3.7671957
1808,2.944444444444444,3.384941
1809,5.794736842105263,3.1880383
1810,2.421052631578947,3.2676039
1811,2.026315789473684,3.2603502
1812,5.794736842105263,2.9284852
1813,2.421052631578947,3.0219173
1814,2.026315789473684,3.0360584
1815,3.163157894736843,3.1028628
1816,2.421052631578947,5.6273365
1817,2.026315789473684,5.102799
1818,3.163157894736843,4.141037
1819,5.957894736842106,3.5739117
1820,2.026315789473684,2.160838
1821,3.163157894736843,2.083695
1822,5.957894736842106,2.0822206
1823,2.757894736842105,2.1132383
1824,3.163157894736843,2.075852
1825,5.957894736842106,1.8602202
1826,2.757894736842105,2.0042653
1827,1.8473684210526322,1.9709253
1828,5.957894736842106,3.2635007
1829,2.757894736842105,3.1795845
1830,1.8473684210526322,2.8323867
1831,1.9105263157894745,2.5974185
1832,2.757894736842105,5.5630875
1833,1.8473684210526322,4.731578
1834,1.9105263157894745,4.3251514
1835,1.6789473684210532,4.0087724
1836,1.8473684210526322,2.4389167
1837,1.9105263157894745,2.4032845
1838,1.6789473684210527,2.432123
1839,1.5947368421052635,2.5405977
1840,1.9105263157894745,1.7591891
1841,1.6789473684210527,1.6268506
1842,1.5947368421052635,1.8581593
1843,1.6894736842105265,1.961313
1844,1.6789473684210527,2.0453823
1845,1.5947368421052635,2.2299116
1846,1.6894736842105265,2.2118492
1847,1.7052631578947373,2.2139914
1848,1.5947368421052635,1.7925723
1849,1.6894736842105265,1.8693607
1850,1.7052631578947373,1.9630284
1851,1.6684210526315786,1.9071112
1852,1.6894736842105265,1.4640744
1853,1.7052631578947373,1.364774
1854,1.6684210526315786,1.2768614
1855,1.9263157894736844,1.1776519
1856,1.7052631578947373,1.6214478
1857,1.6684210526315786,1.7039635
1858,1.9263157894736844,1.8224592
1859,1.8499999999999996,1.8350992
1860,1.6684210526315786,1.7604094
1861,1.9263157894736844,1.889878
1862,1.8499999999999996,1.9379244
1863,1.5736842105263156,2.0033808
1864,1.9263157894736844,1.7366333
1865,1.8499999999999996,1.8426673
1866,1.5736842105263156,1.9390662
1867,1.5631578947368423,2.0450165
1868,1.8499999999999996,1.8499756
1869,1.5736842105263156,1.8130519
1870,1.5631578947368423,1.7873538
1871,1.6421052631578945,1.808281
1872,1.5736842105263156,1.7814493
1873,1.5631578947368423,1.8078852
1874,1.6421052631578945,1.855799
1875,1.6157894736842109,1.8935575
1876,1.5631578947368423,1.6169231
1877,1.6421052631578945,1.6325562
1878,1.6157894736842109,1.7034447
1879,1.6333333333333337,1.7155645
1880,1.6421052631578945,1.6434813
1881,1.6157894736842109,1.6961007
1882,1.6333333333333337,1.7455556
1883,1.565,1.7932878
1884,1.6157894736842109,1.7026789
1885,1.6333333333333337,1.7600725
1886,1.565,1.7944899
1887,1.7473684210526321,1.8314369
1888,1.6333333333333337,1.6663585
1889,1.565,1.7082927
1890,1.7473684210526321,1.7516036
1891,2.0388888888888888,1.809056
1892,1.565,1.6696346
1893,1.7473684210526321,1.7120538
1894,2.0388888888888888,1.7592869
1895,2.3421052631578947,1.8231463
1896,1.7473684210526321,1.5679605
1897,2.0388888888888888,1.6182234
1898,2.3421052631578947,1.6652732
1899,2.7999999999999994,1.7298923
1900,2.0388888888888888,1.8125558
1901,2.3421052631578947,1.8479676
1902,2.7999999999999994,1.8828862
1903,2.4789473684210517,1.9452012
1904,2.3421052631578947,2.0946956
1905,2.7999999999999994,2.1023111
1906,2.4789473684210517,2.1076279
1907,5.468421052631579,2.1468074
1908,2.7999999999999994,2.3404188
1909,2.4789473684210517,2.3116975
1910,5.468421052631579,2.3069904
1911,4.9789473684210535,2.3271875
1912,2.4789473684210517,2.8083098
1913,5.468421052631579,2.757398
1914,4.9789473684210535,2.7160764
1915,3.7894736842105257,2.7267158
1916,5.468421052631579,2.4222174
1917,4.9789473684210535,2.4456928
1918,3.7894736842105257,2.4621332
1919,4.847368421052631,2.49107
1920,4.9789473684210535,5.583357
1921,3.7894736842105257,4.8521233
1922,4.847368421052631,4.38914
1923,4.542105263157896,4.222326
1924,3.7894736842105257,4.3704243
1925,4.847368421052631,4.011811
1926,4.542105263157896,3.7355666
1927,4.3315789473684205,3.551187
1928,4.847368421052631,3.775147
1929,4.542105263157896,3.648168
1930,4.3315789473684205,3.731089
1931,4.873684210526315,3.721827
1932,4.542105263157896,4.8880405
1933,4.3315789473684205,4.8228207
1934,4.873684210526315,4.171037
1935,6.5894736842105255,3.8673506
1936,4.3315789473684205,4.261601
1937,4.873684210526315,4.090044
1938,6.5894736842105255,3.7301722
1939,4.905263157894736,3.4291682
1940,4.873684210526315,4.4451833
1941,6.5894736842105255,4.1398244
1942,4.905263157894736,4.0343056
1943,4.389473684210526,4.0213923
1944,6.5894736842105255,4.7032676
1945,4.905263157894736,4.546826
1946,4.389473684210526,4.291098
1947,3.0736842105263165,4.2136655
1948,4.905263157894736,6.0193024
1949,4.389473684210526,5.361988
1950,3.0736842105263165,4.8268976
1951,2.3631578947368426,4.5847864
1952,4.389473684210526,4.448379
1953,3.0736842105263165,4.1210837
1954,2.3631578947368426,4.086707
1955,2.8444444444444446,4.1442986
1956,3.0736842105263165,4.4783463
1957,2.3631578947368426,4.4284353
1958,2.8444444444444446,4.5459094
1959,4.626315789473685,4.66209
1960,2.3631578947368426,2.9819393
1961,2.8444444444444446,3.046791
1962,4.626315789473685,3.155334
1963,7.0210526315789465,3.2565045
1964,2.8444444444444446,2.411805
1965,4.626315789473685,2.4850876
1966,7.0210526315789465,2.6994832
1967,4.310526315789474,2.7554464
1968,4.626315789473685,3.0250688
1969,7.0210526315789465,3.0844016
1970,4.310526315789474,3.1012626
1971,4.610526315789474,3.1038742
1972,7.0210526315789465,4.745366
1973,4.310526315789474,4.622167
1974,4.610526315789474,4.457153
1975,4.631578947368421,4.417802
1976,4.310526315789474,6.6078854
1977,4.610526315789474,6.1506357
1978,4.631578947368421,5.8340807
1979,4.531578947368422,5.8851967
1980,4.610526315789474,3.6916409
1981,4.631578947368421,3.7127767
1982,4.531578947368422,4.003532
1983,4.021052631578947,4.3012023
1984,4.631578947368421,4.672255
1985,4.531578947368422,4.6050105
1986,4.021052631578947,4.679498
1987,4.078947368421052,4.8354692
1988,4.531578947368422,4.825689
1989,4.021052631578947,4.98739
1990,4.078947368421052,4.8017817
1991,3.857894736842103,4.635747
1992,4.021052631578947,4.599162
1993,4.078947368421052,4.3861036
1994,3.857894736842103,4.3964405
1995,6.415789473684211,4.262303
1996,4.078947368421052,3.913365
1997,3.857894736842103,3.852704
1998,6.415789473684211,3.8186216
1999,6.252631578947368,3.796822
2000,3.857894736842103,4.0241117
2001,6.415789473684211,4.0915422
2002,6.252631578947368,4.081222
2003,6.326315789473683,4.068701
2004,6.415789473684211,3.7506838
2005,6.252631578947368,3.6699438
2006,6.326315789473683,3.5964513
2007,8.242105263157894,3.6890454
2008,6.252631578947368,6.6103926
2009,6.326315789473683,6.1041856
2010,8.242105263157894,5.8900437
2011,5.510526315789474,5.8226953
2012,6.326315789473683,5.5548434
2013,8.242105263157894,5.325611
2014,5.510526315789474,5.13222
2015,4.3315789473684205,5.107943
2016,8.242105263157894,6.161372
2017,5.510526315789474,5.9955997
2018,4.3315789473684205,6.168504
2019,2.7842105263157895,6.280439
2020,5.510526315789474,8.52611
2021,4.3315789473684205,8.137403
2022,2.7842105263157895,7.579893
2023,3.110526315789473,7.386181
2024,4.3315789473684205,5.228797
2025,2.7842105263157895,5.302329
2026,3.110526315789473,5.397096
2027,2.536842105263158,5.378131
2028,2.7842105263157895,4.4711947
2029,3.110526315789473,4.390206
2030,2.536842105263158,4.5676804
2031,2.6999999999999997,4.674784
2032,3.110526315789473,2.6948102
2033,2.536842105263158,2.8738291
2034,2.6999999999999997,3.0789475
2035,3.457894736842105,3.1103077
2036,2.536842105263158,3.3365126
2037,2.6999999999999997,3.423905
2038,3.457894736842105,3.5315857
2039,3.4833333333333325,3.5541272
2040,2.6999999999999997,2.5565088
2041,3.457894736842105,2.7433603
2042,3.4833333333333325,2.8367677
2043,2.642105263157895,2.8960228
2044,3.457894736842105,2.7445366
2045,3.4833333333333325,2.8195834
2046,2.642105263157895,2.836751
2047,2.9421052631578952,2.83719
2048,3.4833333333333325,3.4233747
2049,2.642105263157895,3.557538
2050,2.9421052631578952,3.5372744
2051,3.8947368421052637,3.7113366
2052,2.642105263157895,3.3977132
2053,2.9421052631578952,3.551443
2054,3.8947368421052637,3.657124
2055,2.81578947368421,3.7714062
2056,2.9421052631578952,2.5079288
2057,3.8947368421052637,2.535112
2058,2.81578947368421,2.675452
2059,2.6999999999999997,2.8074129
2060,3.8947368421052637,3.0517044
2061,2.81578947368421,3.1031308
2062,2.6999999999999997,3.259667
2063,2.5,3.3126655
2064,2.81578947368421,4.168223
2065,2.6999999999999997,4.005118
2066,2.5,3.846877
2067,2.052631578947368,3.7449584
2068,2.6999999999999997,2.7323017
2069,2.5,2.792255
2070,2.052631578947368,2.9220893
2071,2.394736842105263,2.9718838
2072,2.5,2.7843704
2073,2.052631578947368,2.7791834
2074,2.394736842105263,2.8580916
2075,1.9999999999999996,2.9248614
2076,2.052631578947368,2.4949853
2077,2.394736842105263,2.6367698
2078,1.9999999999999996,2.6795049
2079,2.273684210526316,2.7193904
2080,2.394736842105263,2.111647
2081,1.9999999999999996,2.1784503
2082,2.273684210526316,2.2762463
2083,2.6210526315789466,2.358577
2084,1.9999999999999996,2.5426729
2085,2.273684210526316,2.595704
2086,2.6210526315789466,2.6432478
2087,2.71578947368421,2.7157714
2088,2.273684210526316,1.9225957
2089,2.6210526315789466,2.015846
2090,2.71578947368421,2.102878
2091,2.568421052631579,2.1511858
2092,2.6210526315789466,2.3770447
2093,2.71578947368421,2.4430518
2094,2.568421052631579,2.5302594
2095,2.2842105263157895,2.6469338
2096,2.71578947368421,2.7350006
2097,2.568421052631579,2.8332887
2098,2.2842105263157895,2.8718529
2099,2.2315789473684204,2.9598017
2100,2.568421052631579,2.663174
2101,2.2842105263157895,2.6493812
2102,2.2315789473684204,2.677971
2103,2.1,2.7312388
2104,2.2842105263157895,2.5546336
2105,2.2315789473684204,2.6113398
2106,2.1,2.7041662
2107,2.4473684210526314,2.8175793
2108,2.2315789473684204,2.325552
2109,2.1,2.405379
2110,2.4473684210526314,2.5031047
2111,2.0000000000000004,2.5602052
2112,2.1,2.3209634
2113,2.4473684210526314,2.3893044
2114,2.0000000000000004,2.4411316
2115,2.9421052631578952,2.5061948
2116,2.4473684210526314,2.1720247
2117,2.0000000000000004,2.2592092
2118,2.9421052631578952,2.3364794
2119,2.2842105263157886,2.393595
2120,2.0000000000000004,2.5568054
2121,2.9421052631578952,2.5565312
2122,2.2842105263157886,2.5569372
2123,2.605263157894737,2.6008675
2124,2.9421052631578952,1.9452808
2125,2.2842105263157886,2.0189216
2126,2.605263157894737,2.0963259
2127,3.0999999999999996,2.1826465
2128,2.2842105263157886,3.1416025
2129,2.605263157894737,3.0899553
2130,3.0999999999999996,3.071217
2131,3.6263157894736837,3.1383162
2132,2.605263157894737,2.144159
2133,3.0999999999999996,2.223618
2134,3.6263157894736837,2.2723224
2135,3.51578947368421,2.3512464
2136,3.0999999999999996,2.7272723
2137,3.6263157894736837,2.6859226
2138,3.51578947368421,2.7706478
2139,2.5842105263157897,2.8419995
2140,3.6263157894736837,3.1681547
2141,3.51578947368421,3.1868424
2142,2.5842105263157897,3.103599
2143,2.126315789473684,3.1133547
2144,3.51578947368421,3.6307878
2145,2.5842105263157897,3.5375276
2146,2.126315789473684,3.5177307
2147,2.4263157894736844,3.4726186
2148,2.5842105263157897,3.5217762
2149,2.126315789473684,3.4920516
2150,2.4263157894736844,3.4806514
2151,3.3894736842105253,3.5676942
2152,2.126315789473684,2.5200777
2153,2.4263157894736844,2.6003761
2154,3.3894736842105253,2.7150183
2155,2.9052631578947365,2.7768266
2156,2.4263157894736844,2.1939833
2157,3.3894736842105253,2.2599351
2158,2.9052631578947365,2.3088598
2159,3.0210526315789474,2.389828
2160,3.3894736842105253,2.6174223
2161,2.9052631578947365,2.6969135
2162,3.0210526315789474,2.7234037
2163,2.6263157894736846,2.7511384
2164,2.9052631578947365,3.5178185
2165,3.0210526315789474,3.332738
2166,2.6263157894736846,3.1984873
2167,5.473684210526316,3.1934357
2168,3.0210526315789474,2.7369745
2169,2.6263157894736846,2.7227566
2170,5.473684210526316,2.770121
2171,3.689473684210526,2.8557575
2172,2.6263157894736846,3.0353837
2173,5.473684210526316,3.052672
2174,3.689473684210526,3.1361885
2175,4.421052631578947,3.285676
2176,5.473684210526316,2.5214734
2177,3.689473684210526,2.5838637
2178,4.421052631578947,2.613665
2179,5.052631578947369,2.697092
2180,3.689473684210526,5.8553734
2181,4.421052631578947,5.37344
2182,5.052631578947369,5.097254
2183,6.726315789473685,4.938942
2184,4.421052631578947,3.2975311
2185,5.052631578947369,3.3099704
2186,6.726315789473685,3.3145018
2187,6.789473684210525,3.3246875
2188,5.052631578947369,4.6570826
2189,6.726315789473685,4.5156837
2190,6.789473684210525,4.6136613
2191,4.883333333333334,4.643893
2192,6.726315789473685,4.8981256
2193,6.789473684210525,4.775623
2194,4.883333333333334,4.187027
2195,4.694736842105261,3.893403
2196,6.789473684210525,6.6561837
2197,4.883333333333334,6.084983
2198,4.694736842105261,5.8250694
2199,3.9684210526315784,5.5605726
2200,4.883333333333334,6.550657
2201,4.694736842105261,6.119848
2202,3.9684210526315784,5.8833656
2203,3.4684210526315784,5.8942647
2204,4.694736842105261,4.621915
2205,3.9684210526315784,4.651741
2206,3.4684210526315784,4.7344704
2207,6.1000000000000005,4.653783
2208,3.9684210526315784,4.818197
2209,3.4684210526315784,4.870429
2210,6.1000000000000005,4.648681
2211,4.694736842105263,4.64801
2212,3.4684210526315784,4.019052
2213,6.1000000000000005,4.0511537
2214,4.694736842105263,4.0113683
2215,4.168421052631579,3.99016
2216,6.1000000000000005,3.4677444
2217,4.694736842105263,3.3980117
2218,4.168421052631579,3.3878393
2219,5.468421052631579,3.3859935
2220,4.694736842105263,6.297212
2221,4.168421052631579,5.949333
2222,5.468421052631579,5.6898165
2223,6.516666666666664,5.6474023
2224,4.168421052631579,4.3228645
2225,5.468421052631579,4.413742
2226,6.516666666666664,4.450849
2227,6.731578947368419,4.5513334
2228,5.468421052631579,4.131568
2229,6.516666666666664,3.9486728
2230,6.731578947368419,4.1546006
2231,6.58,4.4115105
2232,6.516666666666664,5.670454
2233,6.731578947368419,5.7373238
2234,6.58,5.604565
2235,6.338888888888888,5.6221766
2236,6.731578947368419,6.3632965
2237,6.58,6.1175265
2238,6.338888888888888,5.911172
2239,7.100000000000001,5.7323346
2240,6.58,6.828506
2241,6.338888888888888,6.671073
2242,7.100000000000001,6.722326
2243,6.473684210526319,6.812996
2244,6.338888888888888,6.508184
2245,7.100000000000001,6.4183316
2246,6.473684210526319,6.3741875
2247,6.2526315789473665,6.3289747
2248,7.100000000000001,6.20041
2249,6.473684210526319,6.2365685
2250,6.2526315789473665,6.0187955
2251,6.394736842105261,5.94223
2252,6.473684210526319,7.378912
2253,6.2526315789473665,7.318141
2254,6.394736842105261,7.1660404
2255,7.199999999999999,7.1444616
2256,6.2526315789473665,6.365373
2257,6.394736842105261,6.2493205
2258,7.199999999999999,6.174293
2259,9.473684210526317,6.1705213
2260,6.394736842105261,6.2432175
2261,7.199999999999999,6.132889
2262,9.473684210526317,6.151133
2263,10.45,6.175152
2264,7.199999999999999,6.488213
2265,9.473684210526317,6.6110854
2266,10.45,6.566802
2267,9.978571428571426,6.659072
2268,9.473684210526317,7.297839
2269,10.45,7.135001
2270,9.978571428571426,7.023987
2271,9.284210526315785,7.068857
2272,10.45,9.418769
2273,9.978571428571426,8.948835
2274,9.284210526315785,8.693111
2275,9.949999999999998,8.663621
2276,9.978571428571426,9.960948
2277,9.284210526315785,9.639712
2278,9.949999999999998,9.503451
2279,8.594736842105263,9.452183
2280,9.284210526315785,9.700232
2281,9.949999999999998,9.611553
2282,8.594736842105263,9.636403
2283,8.410526315789474,9.724645
2284,9.949999999999998,9.3221855
2285,8.594736842105263,9.484886
2286,8.410526315789474,9.459824
2287,9.458823529411763,9.488794
2288,8.594736842105263,10.28262
2289,8.410526315789474,10.276223
2290,9.458823529411763,10.05544
2291,9.542105263157895,9.923539
2292,8.410526315789474,8.596781
2293,9.458823529411763,8.6742
2294,9.542105263157895,8.695641
2295,10.852941176470587,8.713593
2296,9.458823529411763,8.584707
2297,9.542105263157895,8.614788
2298,10.852941176470587,8.663942
2299,9.657142857142858,8.763932
2300,9.542105263157895,9.505445
2301,10.852941176470587,9.4135065
2302,9.657142857142858,9.170344
2303,8.857894736842104,9.200946
2304,10.852941176470587,9.33818
2305,9.657142857142858,9.091257
2306,8.857894736842104,9.009567
2307,8.263157894736844,9.096623
2308,9.657142857142858,10.935328
2309,8.857894736842104,10.665955
2310,8.263157894736844,10.637863
2311,4.110526315789474,10.851831
2312,8.857894736842104,9.272155
2313,8.263157894736844,9.357225
2314,4.110526315789474,9.522869
2315,2.8894736842105266,9.720387
2316,8.263157894736844,8.938258
2317,4.110526315789474,9.0533285
2318,2.8894736842105266,9.334027
2319,2.494736842105263,9.628139
2320,4.110526315789474,8.507276
2321,2.8894736842105266,8.841405
2322,2.494736842105263,9.113399
2323,2.8263157894736834,9.359663
2324,2.8894736842105266,3.7818847
2325,2.494736842105263,3.8522954
2326,2.8263157894736834,4.2301707
2327,4.452631578947367,4.332686
2328,2.494736842105263,2.822266
2329,2.8263157894736834,2.832155
2330,4.452631578947367,3.2284703
2331,4.110526315789474,3.2532353
2332,2.8263157894736834,2.537137
2333,4.452631578947367,2.7249177
2334,4.110526315789474,3.0095263
2335,4.410526315789473,2.9401562
2336,4.452631578947367,2.9628983
2337,4.110526315789474,3.1324787
2338,4.410526315789473,3.1924376
2339,5.468421052631579,3.07484
2340,4.110526315789474,4.7581396
2341,4.410526315789473,4.926976
2342,5.468421052631579,4.6161594
2343,3.4368421052631577,4.577728
2344,4.410526315789473,3.7920747
2345,5.468421052631579,3.9433622
2346,3.4368421052631577,3.8615284
2347,3.2210526315789476,3.9248953
2348,5.468421052631579,4.145107
2349,3.4368421052631577,4.142745
2350,3.2210526315789476,4.2092476
2351,3.1789473684210527,4.47071
2352,3.4368421052631577,5.5431943
2353,3.2210526315789476,5.374045
2354,3.1789473684210527,5.175266
2355,3.4105263157894736,5.144112
2356,3.2210526315789476,3.207467
2357,3.1789473684210527,3.148759
2358,3.4105263157894736,3.3359513
2359,2.921052631578948,3.3669672
2360,3.1789473684210527,3.3292146
2361,3.4105263157894736,3.2558784
2362,2.921052631578948,3.4623003
2363,3.252631578947369,3.4578314
2364,3.4105263157894736,3.2380857
2365,2.921052631578948,3.2506056
2366,3.252631578947369,3.206108
2367,2.5473684210526315,3.0702891
2368,2.921052631578948,3.5543246
2369,3.252631578947369,3.558856
2370,2.5473684210526315,3.5583205
2371,2.557894736842105,3.5934353
2372,3.252631578947369,2.9381928
2373,2.5473684210526315,3.0142941
2374,2.557894736842105,3.0834193
2375,2.978947368421052,3.2199903
2376,2.5473684210526315,3.2683473
2377,2.557894736842105,3.2748046
2378,2.978947368421052,3.3288345
2379,2.4421052631578952,3.4263415
2380,2.557894736842105,2.415359
2381,2.978947368421052,2.4984534
2382,2.4421052631578952,2.6047077
2383,2.568421052631579,2.7704394
2384,2.978947368421052,2.6893191
2385,2.4421052631578952,2.7762423
2386,2.568421052631579,2.9422994
2387,2.547368421052632,3.0401049
2388,2.4421052631578952,3.072616
2389,2.568421052631579,3.1062326
2390,2.547368421052632,3.1069164
2391,2.4368421052631586,3.1517591
2392,2.568421052631579,2.375002
2393,2.547368421052632,2.466306
2394,2.4368421052631586,2.6115575
2395,2.4789473684210526,2.6773963
2396,2.547368421052632,2.7103055
2397,2.4368421052631586,2.7572129
2398,2.4789473684210526,2.8353167
2399,2.515789473684211,2.924571
2400,2.4368421052631586,2.5872436
2401,2.4789473684210526,2.7188032
2402,2.515789473684211,2.8051713
2403,2.1947368421052635,2.8776567
2404,2.4789473684210526,2.4787638
2405,2.515789473684211,2.5295243
2406,2.1947368421052635,2.6061852
2407,2.089473684210526,2.6953428
2408,2.515789473684211,2.5643404
2409,2.1947368421052635,2.6565795
2410,2.089473684210526,2.757363
2411,2.1473684210526316,2.8591812
2412,2.1947368421052635,2.556932
2413,2.089473684210526,2.61122
2414,2.1473684210526316,2.6653044
2415,2.0947368421052626,2.7128248
2416,2.089473684210526,2.196393
2417,2.1473684210526316,2.2766237
2418,2.0947368421052626,2.3747299
2419,2.221052631578947,2.4795985
2420,2.1473684210526316,2.1740801
2421,2.0947368421052626,2.2656217
2422,2.221052631578947,2.3698776
2423,2.6526315789473673,2.4579847
2424,2.0947368421052626,2.2127604
2425,2.221052631578947,2.2836776
2426,2.6526315789473673,2.3354874
2427,2.563157894736842,2.400623
2428,2.221052631578947,2.1341615
2429,2.6526315789473673,2.205912
2430,2.563157894736842,2.2853007
2431,2.2526315789473683,2.3607137
2432,2.6526315789473673,2.3057718
2433,2.563157894736842,2.36234
2434,2.2526315789473683,2.4178948
2435,2.015789473684211,2.496314
2436,2.563157894736842,2.699821
2437,2.2526315789473683,2.7215102
2438,2.015789473684211,2.7298632
2439,2.1526315789473682,2.7822196
2440,2.2526315789473683,2.5328124
2441,2.015789473684211,2.5735354
2442,2.1526315789473682,2.62244
2443,2.273684210526316,2.6985512
2444,2.015789473684211,2.2697885
2445,2.1526315789473682,2.3243015
2446,2.273684210526316,2.4260778
2447,4.042105263157893,2.5275447
2448,2.1526315789473682,2.0589466
2449,2.273684210526316,2.1430972
2450,4.042105263157893,2.225951
2451,3.9947368421052634,2.2991455
2452,2.273684210526316,2.2661679
2453,4.042105263157893,2.3356912
2454,3.9947368421052634,2.3804352
2455,3.8210526315789473,2.4248893
2456,4.042105263157893,2.3582776
2457,3.9947368421052634,2.4005237
2458,3.8210526315789473,2.4264195
2459,3.894736842105261,2.4756734
2460,3.9947368421052634,4.1730266
2461,3.8210526315789473,3.8526835
2462,3.894736842105261,3.6656785
2463,4.484999999999999,3.6469264
2464,3.8210526315789473,3.6145911
2465,3.894736842105261,3.4790983
2466,4.484999999999999,3.3917232
2467,4.6,3.3798308
2468,3.894736842105261,3.7311006
2469,4.484999999999999,3.6293015
2470,4.6,3.7187047
2471,4.694736842105263,3.795906
2472,4.484999999999999,3.9057198
2473,4.6,3.9531379
2474,4.694736842105263,3.8093624
2475,5.18421052631579,3.7439933
2476,4.6,4.578655
2477,4.694736842105263,4.4948235
2478,5.18421052631579,4.33336
2479,4.894736842105264,4.1489515
2480,4.694736842105263,4.6075697
2481,5.18421052631579,4.4430394
2482,4.894736842105264,4.3146663
2483,4.489473684210528,4.282012
2484,5.18421052631579,4.5904446
2485,4.894736842105264,4.4723544
2486,4.489473684210528,4.3336425
2487,4.7631578947368425,4.2843847
2488,4.894736842105264,4.983418
2489,4.489473684210528,4.7496805
2490,4.7631578947368425,4.420019
2491,4.4526315789473685,4.324363
2492,4.489473684210528,4.6172805
2493,4.7631578947368425,4.3499904
2494,4.4526315789473685,4.172664
2495,5.252631578947367,4.104684
2496,4.7631578947368425,4.503921
2497,4.4526315789473685,4.390077
2498,5.252631578947367,4.3692274
2499,7.015789473684208,4.4206777
2500,4.4526315789473685,4.7889886
2501,5.252631578947367,4.7153716
2502,7.015789473684208,4.660885
2503,6.126315789473683,4.6495404
2504,5.252631578947367,4.477353
2505,7.015789473684208,4.559038
2506,6.126315789473683,4.6049438
2507,4.763157894736843,4.6782
2508,7.015789473684208,5.476461
2509,6.126315789473683,5.438068
2510,4.763157894736843,5.4350963
2511,5.257894736842105,5.5368915
2512,6.126315789473683,6.966439
2513,4.763157894736843,6.657274
2514,5.257894736842105,6.409668
2515,5.042105263157893,6.373628
2516,4.763157894736843,5.75462
2517,5.257894736842105,5.665795
2518,5.042105263157893,5.714667
2519,4.278947368421052,5.7898264
2520,5.257894736842105,4.7310686
2521,5.042105263157893,4.76585
2522,4.278947368421052,4.990363
2523,4.389473684210526,5.222531
2524,5.042105263157893,5.552068
2525,4.278947368421052,5.7125187
2526,4.389473684210526,5.693155
2527,4.322222222222222,5.7151594
2528,4.278947368421052,5.150188
2529,4.389473684210526,5.2395425
2530,4.322222222222222,5.254926
2531,3.4850000000000003,5.2687063
2532,4.389473684210526,4.302761
2533,4.322222222222222,4.3259616
2534,3.4850000000000003,4.4561005
2535,4.9631578947368435,4.5332556
2536,4.322222222222222,4.4842196
2537,3.4850000000000003,4.603546
2538,4.9631578947368435,4.695767
2539,5.326315789473685,4.811902
2540,3.4850000000000003,4.2896523
2541,4.9631578947368435,4.3977184
2542,5.326315789473685,4.472143
2543,3.6842105263157894,4.5888085
2544,4.9631578947368435,3.500976
2545,5.326315789473685,3.6200294
2546,3.6842105263157894,3.7903686
2547,2.736842105263158,3.9646158
2548,5.326315789473685,5.293369
2549,3.6842105263157894,5.3120546
2550,2.736842105263158,5.3234506
2551,3.0473684210526315,5.4245324
2552,3.6842105263157894,5.1087136
2553,2.736842105263158,5.132476
2554,3.0473684210526315,5.058178
2555,3.4526315789473685,5.066384
2556,2.736842105263158,3.547174
2557,3.0473684210526315,3.5995445
2558,3.4526315789473685,3.858293
2559,3.5,4.036294
2560,3.0473684210526315,2.735262
2561,3.4526315789473685,2.8190343
2562,3.5,3.049286
2563,2.3947368421052637,3.1776347
2564,3.4526315789473685,3.2715888
2565,3.5,3.4487004
2566,2.3947368421052637,3.5711794
2567,1.6105263157894738,3.615131
2568,3.5,3.6632004
2569,2.3947368421052637,3.7512093
2570,1.6105263157894738,3.7811246
2571,2.1947368421052635,3.8196673
2572,2.3947368421052637,3.5069242
2573,1.6105263157894738,3.5218205
2574,2.1947368421052635,3.5339546
2575,2.8947368421052637,3.5509486
2576,1.6105263157894738,2.241588
2577,2.1947368421052635,2.3439484
2578,2.8947368421052637,2.5127654
2579,3.7263157894736842,2.644911
2580,2.1947368421052635,1.588433
2581,2.8947368421052637,1.6967759
2582,3.7263157894736842,1.9270499
2583,3.3,2.068217
2584,2.8947368421052637,2.498207
2585,3.7263157894736842,2.6184242
2586,3.3,2.6957362
2587,3.378947368421054,2.7531457
2588,3.7263157894736842,2.9425366
2589,3.3,2.9345884
2590,3.378947368421054,2.848917
2591,1.663157894736842,2.807674
2592,3.3,3.6988049
2593,3.378947368421054,3.5752172
2594,1.663157894736842,3.4789429
2595,2.763157894736841,3.480236
2596,3.378947368421054,3.1392164
2597,1.663157894736842,3.2041583
2598,2.763157894736841,3.283741
2599,3.21578947368421,3.402861
2600,1.663157894736842,3.3158383
2601,2.763157894736841,3.3303485
