,PM2.5,Hybrid
4968,1.6157894736842104,1.4802511
4969,1.2894736842105265,1.5302238
4970,1.4263157894736844,1.5629737
4971,1.2315789473684209,1.6201892
4972,1.2894736842105265,1.7609024
4973,1.4263157894736844,1.7859316
4974,1.2315789473684209,1.7839291
4975,1.0473684210526315,1.8161826
4976,1.4263157894736844,1.3101127
4977,1.2315789473684209,1.3282986
4978,1.0473684210526315,1.3596404
4979,0.847368421052632,1.4341829
4980,1.2315789473684209,1.4806428
4981,1.0473684210526315,1.5791762
4982,0.847368421052632,1.6275086
4983,0.9631578947368422,1.7286942
4984,1.0473684210526315,1.2721405
4985,0.847368421052632,1.3589969
4986,0.9631578947368422,1.4142945
4987,1.0421052631578949,1.5198734
4988,0.847368421052632,1.0937793
4989,0.9631578947368422,1.1836188
4990,1.0421052631578949,1.2332337
4991,0.9888888888888892,1.3326256
4992,0.9631578947368422,0.8864578
4993,1.0421052631578949,0.98616886
4994,0.9888888888888892,1.0268171
4995,0.9315789473684211,1.11112
4996,1.0421052631578949,1.0737214
4997,0.9888888888888892,1.1333017
4998,0.9315789473684211,1.1497502
4999,2.0500000000000003,1.2161298
5000,0.9888888888888892,1.144937
5001,0.9315789473684211,1.1455381
5002,2.0500000000000003,1.1536684
5003,2.1611111111111114,1.1895463
5004,0.9315789473684211,1.0284925
5005,2.0500000000000003,1.0475278
5006,2.1611111111111114,1.0698435
5007,1.7894736842105265,1.1397336
5008,2.0500000000000003,0.9641377
5009,2.1611111111111114,1.0047805
5010,1.7894736842105265,1.021977
5011,1.5631578947368419,1.1084192
5012,2.1611111111111114,2.3646977
5013,1.7894736842105265,1.7975278
5014,1.5631578947368419,1.5825796
5015,2.410526315789474,1.6149843
5016,1.7894736842105265,1.6752181
5017,1.5631578947368419,1.464726
5018,2.410526315789474,1.4305401
5019,2.942105263157895,1.4704092
5020,1.5631578947368419,1.7413428
5021,2.410526315789474,1.7079086
5022,2.942105263157895,1.7645726
5023,3.852631578947369,1.8179066
5024,2.410526315789474,1.6318598
5025,2.942105263157895,1.6682274
5026,3.852631578947369,1.7430677
5027,3.5578947368421048,1.841784
5028,2.942105263157895,2.5293841
5029,3.852631578947369,2.1739745
5030,3.5578947368421048,1.9759879
5031,2.2578947368421054,1.9360733
5032,3.852631578947369,2.355341
5033,3.5578947368421048,2.0368354
5034,2.2578947368421054,1.8488362
5035,1.9650000000000007,1.875931
5036,3.5578947368421048,2.6644306
5037,2.2578947368421054,2.3533876
5038,1.9650000000000007,2.079324
5039,2.4052631578947374,2.22137
5040,2.2578947368421054,2.513523
5041,1.9650000000000007,2.3355474
5042,2.4052631578947374,2.1387432
5043,2.994736842105263,2.2102294
5044,1.9650000000000007,2.0503488
5045,2.4052631578947374,2.2228005
5046,2.994736842105263,2.1885657
5047,4.015789473684211,2.2749772
5048,2.4052631578947374,2.1643834
5049,2.994736842105263,2.5922077
5050,4.015789473684211,2.6804862
5051,5.3052631578947365,2.7910016
5052,2.994736842105263,2.9212677
5053,4.015789473684211,3.164003
5054,5.3052631578947365,3.0131297
5055,4.778947368421052,2.9532123
5056,4.015789473684211,3.2879148
5057,5.3052631578947365,3.2954445
5058,4.778947368421052,3.1126485
5059,3.0105263157894733,3.0325055
5060,5.3052631578947365,3.6109047
5061,4.778947368421052,3.2721415
5062,3.0105263157894733,3.0165954
5063,2.8849999999999993,2.9997997
5064,4.778947368421052,4.211828
5065,3.0105263157894733,3.7262955
5066,2.8849999999999993,3.5011992
5067,5.566666666666666,3.4932904
5068,3.0105263157894733,3.9259248
5069,2.8849999999999993,3.6919508
5070,5.566666666666666,3.5727859
5071,5.9399999999999995,3.608045
5072,2.8849999999999993,2.8170767
5073,5.566666666666666,3.14818
5074,5.9399999999999995,3.2371778
5075,4.322222222222222,3.216691
5076,5.566666666666666,3.0099888
5077,5.9399999999999995,3.364418
5078,4.322222222222222,3.4674926
5079,3.7368421052631575,3.4067068
5080,5.9399999999999995,5.236837
5081,4.322222222222222,5.0042586
5082,3.7368421052631575,4.5817723
5083,3.755000000000001,4.2610345
5084,4.322222222222222,4.6472397
5085,3.7368421052631575,5.064033
5086,3.755000000000001,4.7924156
5087,3.3947368421052637,4.33999
5088,3.7368421052631575,3.9428363
5089,3.755000000000001,4.2819066
5090,3.3947368421052637,4.2223287
5091,3.257894736842105,3.9579825
5092,3.755000000000001,3.6095066
5093,3.3947368421052637,3.662117
5094,3.257894736842105,3.6613646
5095,2.8421052631578947,3.4868107
5096,3.3947368421052637,3.665413
5097,3.257894736842105,3.6956754
5098,2.8421052631578947,3.7319684
5099,4.873684210526316,3.6066442
5100,3.257894736842105,3.272009
5101,2.8421052631578947,3.4679375
5102,4.873684210526316,3.6187334
5103,4.289473684210526,3.593799
5104,2.8421052631578947,3.3000941
5105,4.873684210526316,3.4605122
5106,4.289473684210526,3.6176515
5107,2.8894736842105258,3.6255603
5108,4.873684210526316,2.882842
5109,4.289473684210526,2.8870504
5110,2.8894736842105258,2.959436
5111,2.2894736842105257,3.0066395
5112,4.289473684210526,4.8872733
5113,2.8894736842105258,4.5610867
5114,2.2894736842105257,4.3768277
5115,1.6368421052631579,4.250169
5116,2.8894736842105258,4.0554614
5117,2.2894736842105257,3.8725667
5118,1.6368421052631579,3.8616905
5119,1.4578947368421051,3.806923
5120,2.2894736842105257,2.6946366
5121,1.6368421052631579,2.6253366
5122,1.4578947368421051,2.6699066
5123,1.7105263157894735,2.729547
5124,1.6368421052631579,2.2279828
5125,1.4578947368421051,2.2458844
5126,1.7105263157894735,2.354823
5127,2.2111111111111112,2.442008
5128,1.4578947368421051,1.6091146
5129,1.7105263157894735,1.6514177
5130,2.2111111111111112,1.7173717
5131,2.229999999999999,1.7704978
5132,1.7105263157894735,1.4972715
5133,2.2111111111111112,1.5810804
5134,2.229999999999999,1.6571546
5135,2.022222222222222,1.7106338
5136,2.2111111111111112,1.9176927
5137,2.229999999999999,1.959748
5138,2.022222222222222,1.9610496
5139,2.331578947368421,1.9462934
5140,2.229999999999999,2.5478284
5141,2.022222222222222,2.4063368
5142,2.331578947368421,2.2712867
5143,2.321052631578948,2.2098663
5144,2.022222222222222,2.2579758
5145,2.331578947368421,2.1393774
5146,2.321052631578948,2.052104
5147,2.515789473684211,2.0425248
5148,2.331578947368421,1.9434817
5149,2.321052631578948,1.9190943
5150,2.515789473684211,1.9025066
5151,2.021052631578947,1.9573131
5152,2.321052631578948,2.3926947
5153,2.515789473684211,2.2856581
5154,2.021052631578947,2.1828551
5155,2.2157894736842105,2.19542
5156,2.515789473684211,2.2478814
5157,2.021052631578947,2.2180533
5158,2.2157894736842105,2.1537523
5159,2.210526315789474,2.2240748
5160,2.021052631578947,2.438752
5161,2.2157894736842105,2.3877995
5162,2.210526315789474,2.2880187
5163,1.7473684210526321,2.3927
5164,2.2157894736842105,1.84869
5165,2.210526315789474,1.9749305
5166,1.7473684210526321,2.0476818
5167,1.7789473684210524,2.2619128
5168,2.210526315789474,2.367079
5169,1.7473684210526321,2.6451252
5170,1.7789473684210524,2.6916595
5171,1.9105263157894745,2.8139048
5172,1.7473684210526321,2.273272
5173,1.7789473684210524,2.5459857
5174,1.9105263157894745,2.5985065
5175,1.9105263157894736,2.7187488
5176,1.7789473684210524,1.4870915
5177,1.9105263157894745,1.715647
5178,1.9105263157894736,1.8525
5179,2.0789473684210527,2.0330188
5180,1.9105263157894745,1.8595202
5181,1.9105263157894736,2.016956
5182,2.0789473684210527,2.0824788
5183,1.952631578947368,2.1164992
5184,1.9105263157894736,2.0939534
5185,2.0789473684210527,2.1744926
5186,1.952631578947368,2.197077
5187,1.8631578947368417,2.1907227
5188,2.0789473684210527,2.011671
5189,1.952631578947368,2.1168637
5190,1.8631578947368417,2.151797
5191,1.6684210526315786,2.185313
5192,1.952631578947368,2.2757437
5193,1.8631578947368417,2.2646782
5194,1.6684210526315786,2.243239
5195,1.7789473684210528,2.2267313
5196,1.8631578947368417,1.953341
5197,1.6684210526315786,2.052015
5198,1.7789473684210528,2.0833387
5199,1.6105263157894738,2.161952
5200,1.6684210526315786,1.9231675
5201,1.7789473684210528,1.9600325
5202,1.6105263157894738,1.975476
5203,1.7157894736842105,2.0320714
5204,1.7789473684210528,1.7093978
5205,1.6105263157894738,1.7100866
5206,1.7157894736842105,1.7247822
5207,1.6684210526315786,1.7870989
5208,1.6105263157894738,1.9099691
5209,1.7157894736842105,1.926081
5210,1.6684210526315786,1.9316785
5211,1.8368421052631576,1.9726155
5212,1.7157894736842105,1.6297619
5213,1.6684210526315786,1.6758955
5214,1.8368421052631576,1.7177899
5215,1.8105263157894735,1.8210714
5216,1.6684210526315786,1.8383787
5217,1.8368421052631576,1.8830638
5218,1.8105263157894735,1.8998272
5219,1.8736842105263154,1.9736416
5220,1.8368421052631576,1.7165694
5221,1.8105263157894735,1.7536621
5222,1.8736842105263154,1.780765
5223,2.121052631578947,1.8723428
5224,1.8105263157894735,1.9584818
5225,1.8736842105263154,1.9731631
5226,2.121052631578947,1.9644465
5227,1.9736842105263164,2.0130055
5228,1.8736842105263154,1.939456
5229,2.121052631578947,1.9188781
5230,1.9736842105263164,1.9092574
5231,2.168421052631579,1.9451051
5232,2.121052631578947,1.9569366
5233,1.9736842105263164,1.9418225
5234,2.168421052631579,1.9488113
5235,2.121052631578947,1.9889536
5236,1.9736842105263164,2.1905725
5237,2.168421052631579,2.1570835
5238,2.121052631578947,2.1520889
5239,2.3578947368421046,2.198654
5240,2.168421052631579,1.9463577
5241,2.121052631578947,1.9584837
5242,2.3578947368421046,1.9892857
5243,2.021052631578948,2.068699
5244,2.121052631578947,2.2048926
5245,2.3578947368421046,2.1932747
5246,2.021052631578948,2.1912441
5247,3.0368421052631582,2.2528546
5248,2.3578947368421046,2.1592252
5249,2.021052631578948,2.1532326
5250,3.0368421052631582,2.157298
5251,2.2526315789473683,2.2251866
5252,2.021052631578948,2.5376134
5253,3.0368421052631582,2.4755576
5254,2.2526315789473683,2.470789
5255,2.373684210526316,2.5057137
5256,3.0368421052631582,1.9937413
5257,2.2526315789473683,2.0459385
5258,2.373684210526316,2.088346
5259,3.6842105263157894,2.1907208
5260,2.2526315789473683,3.0988417
5261,2.373684210526316,3.0725965
5262,3.6842105263157894,3.0808082
5263,3.9555555555555557,3.022987
5264,2.373684210526316,2.2329385
5265,3.6842105263157894,2.2480261
5266,3.9555555555555557,2.268191
5267,1.7000000000000002,2.342916
5268,3.6842105263157894,2.4831529
5269,3.9555555555555557,2.4892025
5270,1.7000000000000002,2.4840834
5271,1.6157894736842109,2.5389876
5272,3.9555555555555557,3.785421
5273,1.7000000000000002,3.387289
5274,1.6157894736842109,3.2766066
5275,1.4105263157894736,3.1337495
5276,1.7000000000000002,3.7597194
5277,1.6157894736842109,3.3469682
5278,1.4105263157894736,3.2350354
5279,1.5578947368421057,3.0999188
5280,1.6157894736842109,1.5125084
5281,1.4105263157894736,1.4738262
5282,1.5578947368421057,1.5470078
5283,1.4210526315789473,1.6034515
5284,1.4105263157894736,1.7152107
5285,1.5578947368421057,1.7122211
5286,1.4210526315789473,1.729979
5287,1.2789473684210524,1.7601767
5288,1.5578947368421057,1.4760516
5289,1.4210526315789473,1.5016847
5290,1.2789473684210524,1.5315523
5291,1.1611111111111105,1.5867803
5292,1.4210526315789473,1.7640498
5293,1.2789473684210524,1.7905147
5294,1.1611111111111105,1.7774405
5295,1.1473684210526311,1.8065712
5296,1.2789473684210524,1.4609604
5297,1.1611111111111105,1.4991977
5298,1.1473684210526311,1.5219028
5299,1.3736842105263158,1.6023242
5300,1.1611111111111105,1.3042955
5301,1.1473684210526311,1.3537414
5302,1.3736842105263158,1.3798156
5303,1.568421052631579,1.4660642
5304,1.1473684210526311,1.0994482
5305,1.3736842105263158,1.2223632
5306,1.568421052631579,1.2754655
5307,1.4368421052631577,1.3739884
5308,1.3736842105263158,1.1848059
5309,1.568421052631579,1.2875369
5310,1.4368421052631577,1.3176174
5311,1.4421052631578948,1.3881092
5312,1.568421052631579,1.5851398
5313,1.4368421052631577,1.5222626
5314,1.4421052631578948,1.4789612
5315,1.4263157894736844,1.458607
5316,1.4368421052631577,1.6113532
5317,1.4421052631578948,1.5352917
5318,1.4263157894736844,1.5221746
5319,1.4894736842105263,1.5254269
5320,1.4421052631578948,1.4127371
5321,1.4263157894736844,1.4016984
5322,1.4894736842105263,1.4257491
5323,1.5999999999999996,1.50314
5324,1.4263157894736844,1.5117252
5325,1.4894736842105263,1.4868212
5326,1.5999999999999996,1.5125408
5327,1.7684210526315791,1.5624185
5328,1.4894736842105263,1.4435384
5329,1.5999999999999996,1.4365807
5330,1.7684210526315791,1.4767516
5331,1.6166666666666663,1.5595226
5332,1.5999999999999996,1.5414851
5333,1.7684210526315791,1.5440397
5334,1.6166666666666663,1.5877025
5335,1.835,1.6520844
5336,1.7684210526315791,1.6807208
5337,1.6166666666666663,1.6882629
5338,1.835,1.7424967
5339,1.9631578947368427,1.7813854
5340,1.6166666666666663,1.8512459
5341,1.835,1.8576689
5342,1.9631578947368427,1.910075
5343,1.6842105263157894,1.9449663
5344,1.835,1.6269419
5345,1.9631578947368427,1.6837339
5346,1.6842105263157894,1.765559
5347,1.473684210526316,1.8683996
5348,1.9631578947368427,1.9612181
5349,1.6842105263157894,1.9705427
5350,1.473684210526316,2.0086842
5351,1.3166666666666664,2.0575557
5352,1.6842105263157894,1.988023
5353,1.473684210526316,2.032006
5354,1.3166666666666664,2.071958
5355,1.295,2.1762917
5356,1.473684210526316,1.6567879
5357,1.3166666666666664,1.73424
5358,1.295,1.8062289
5359,1.3736842105263154,1.9655468
5360,1.3166666666666664,1.5105062
5361,1.295,1.5931485
5362,1.3736842105263154,1.6669419
5363,1.547368421052632,1.8079817
5364,1.295,1.3241673
5365,1.3736842105263154,1.4281907
5366,1.547368421052632,1.5039043
5367,1.6368421052631579,1.6268122
5368,1.3736842105263154,1.4294903
5369,1.547368421052632,1.4843414
5370,1.6368421052631579,1.5253062
5371,1.4,1.5948887
5372,1.547368421052632,1.4708083
5373,1.6368421052631579,1.547575
5374,1.4,1.590019
5375,1.3947368421052628,1.6610696
5376,1.6368421052631579,1.7709
5377,1.4,1.7090609
5378,1.3947368421052628,1.6918943
5379,1.438888888888889,1.690361
5380,1.4,1.704845
5381,1.3947368421052628,1.6463871
5382,1.438888888888889,1.6570232
5383,1.3899999999999997,1.6795099
5384,1.3947368421052628,1.4035072
5385,1.438888888888889,1.445313
5386,1.3899999999999997,1.4972887
5387,1.661111111111111,1.6080203
5388,1.438888888888889,1.4924519
5389,1.3899999999999997,1.4893575
5390,1.661111111111111,1.5115316
5391,3.731578947368421,1.5817814
5392,1.3899999999999997,1.5009985
5393,1.661111111111111,1.5092454
5394,3.731578947368421,1.5326569
5395,8.931578947368424,1.6137974
5396,1.661111111111111,1.4256828
5397,3.731578947368421,1.446753
5398,8.931578947368424,1.4697454
5399,3.8166666666666664,1.5635643
5400,3.731578947368421,1.80288
5401,8.931578947368424,1.7766321
5402,3.8166666666666664,1.7739751
5403,1.4,1.8113344
5404,8.931578947368424,4.1505594
5405,3.8166666666666664,3.3851933
5406,1.4,3.2346382
5407,2.9894736842105263,3.097272
5408,3.8166666666666664,7.813863
5409,1.4,5.3475547
5410,2.9894736842105263,4.4984407
5411,3.0105263157894733,4.4619155
5412,1.4,3.6305351
5413,2.9894736842105263,3.5244813
5414,3.0105263157894733,3.3956494
5415,3.466666666666667,3.2118483
5416,2.9894736842105263,1.2743433
5417,3.0105263157894733,1.2354553
5418,3.466666666666667,1.2609358
5419,3.652631578947368,1.320864
5420,3.0105263157894733,3.5609655
5421,3.466666666666667,3.5173726
5422,3.652631578947368,3.1772847
5423,3.094736842105263,2.888681
5424,3.466666666666667,3.0917382
5425,3.652631578947368,2.5596135
5426,3.094736842105263,2.2478757
5427,2.1947368421052635,2.011653
5428,3.652631578947368,3.07872
5429,3.094736842105263,2.3543687
5430,2.1947368421052635,1.9975035
5431,2.268421052631579,1.7507775
5432,3.094736842105263,2.961966
5433,2.1947368421052635,2.2994854
5434,2.268421052631579,1.9686947
5435,3.7947368421052623,1.7263706
5436,2.1947368421052635,2.5830965
5437,2.268421052631579,2.0689793
5438,3.7947368421052623,1.7997644
5439,4.700000000000001,1.6434433
5440,2.268421052631579,1.8940511
5441,3.7947368421052623,1.7118952
5442,4.700000000000001,1.6556673
5443,4.91578947368421,1.6476464
5444,3.7947368421052623,2.2948437
5445,4.700000000000001,2.058621
5446,4.91578947368421,1.908139
5447,5.0,1.853827
5448,4.700000000000001,3.6568131
5449,4.91578947368421,3.030127
5450,5.0,2.6547182
5451,4.600000000000001,2.4020264
5452,4.91578947368421,4.086362
5453,5.0,3.53657
5454,4.600000000000001,3.2574325
5455,6.027777777777778,3.0715299
5456,5.0,4.419249
5457,4.600000000000001,3.8147573
5458,6.027777777777778,3.551752
5459,5.678947368421052,3.3940854
5460,4.600000000000001,4.5358005
5461,6.027777777777778,3.976821
5462,5.678947368421052,3.7558022
5463,6.063157894736842,3.6181045
5464,6.027777777777778,4.1742167
5465,5.678947368421052,3.8165278
5466,6.063157894736842,3.6413507
5467,4.3315789473684205,3.533649
5468,5.678947368421052,5.6234293
5469,6.063157894736842,4.903537
5470,4.3315789473684205,4.539246
5471,1.5894736842105264,4.368535
5472,6.063157894736842,5.2837987
5473,4.3315789473684205,4.7181025
5474,1.5894736842105264,4.470742
5475,1.3052631578947365,4.33941
5476,4.3315789473684205,5.6853914
5477,1.5894736842105264,5.2842975
5478,1.3052631578947365,5.0407243
5479,1.194736842105263,4.8618317
5480,1.5894736842105264,3.9453921
5481,1.3052631578947365,3.891036
5482,1.194736842105263,3.8412828
5483,1.0842105263157893,3.8505478
5484,1.3052631578947365,1.3829403
5485,1.194736842105263,1.3605947
5486,1.0842105263157893,1.4324412
5487,1.0473684210526315,1.4328518
5488,1.194736842105263,1.4025657
5489,1.0842105263157893,1.4700897
5490,1.0473684210526315,1.4873497
5491,1.1611111111111114,1.4598596
5492,1.0842105263157893,1.4184966
5493,1.0473684210526315,1.5047429
5494,1.1611111111111114,1.4964142
5495,1.1350000000000002,1.4569218
5496,1.0473684210526315,1.2803142
5497,1.1611111111111114,1.3695321
5498,1.1350000000000002,1.3670704
5499,1.121052631578947,1.3618276
5500,1.1611111111111114,1.1938851
5501,1.1350000000000002,1.2775431
5502,1.121052631578947,1.277314
5503,1.166666666666667,1.29983
5504,1.1350000000000002,1.3659365
5505,1.121052631578947,1.4151917
5506,1.166666666666667,1.412149
5507,1.0315789473684212,1.3976617
5508,1.121052631578947,1.1612904
5509,1.166666666666667,1.2174613
5510,1.0315789473684212,1.224154
5511,1.0631578947368423,1.2908056
5512,1.166666666666667,1.1915829
5513,1.0315789473684212,1.2283301
5514,1.0631578947368423,1.2354245
5515,1.0526315789473681,1.279057
5516,1.0315789473684212,1.1874642
5517,1.0631578947368423,1.2182336
5518,1.0526315789473681,1.2297363
5519,1.026315789473684,1.2917747
5520,1.0631578947368423,1.0087767
5521,1.0526315789473681,1.0571318
5522,1.026315789473684,1.0636384
5523,1.0421052631578949,1.1520231
5524,1.0526315789473681,1.1126707
5525,1.026315789473684,1.1499033
5526,1.0421052631578949,1.1628695
5527,1.0421052631578949,1.2259853
5528,1.026315789473684,1.0701203
5529,1.0421052631578949,1.1203492
5530,1.0421052631578949,1.140482
5531,0.9842105263157894,1.2300062
5532,1.0421052631578949,1.0430193
5533,1.0421052631578949,1.0973167
5534,0.9842105263157894,1.1191337
5535,1.0578947368421057,1.2078695
5536,1.0421052631578949,1.0567961
5537,0.9842105263157894,1.1159368
5538,1.0578947368421057,1.1502907
5539,1.026315789473684,1.2338171
5540,0.9842105263157894,1.0529914
5541,1.0578947368421057,1.1178722
5542,1.026315789473684,1.160773
5543,0.9578947368421056,1.2475848
5544,1.0578947368421057,1.0174508
5545,1.026315789473684,1.089503
5546,0.9578947368421056,1.1406586
5547,1.0,1.2209222
5548,1.026315789473684,1.0820436
5549,0.9578947368421056,1.1552575
5550,1.0,1.210494
5551,1.0315789473684216,1.3029449
5552,0.9578947368421056,1.0525787
5553,1.0,1.127913
5554,1.0315789473684216,1.1837385
5555,0.9736842105263159,1.279974
5556,1.0,0.9897566
5557,1.0315789473684216,1.062398
5558,0.9736842105263159,1.1109059
5559,0.9736842105263159,1.2041698
5560,1.0315789473684216,1.0295377
5561,0.9736842105263159,1.0975742
5562,0.9736842105263159,1.1377559
5563,0.9263157894736844,1.2365556
5564,0.9736842105263159,1.0736263
5565,0.9736842105263159,1.1469009
5566,0.9263157894736844,1.1986301
5567,0.8789473684210529,1.2905416
5568,0.9736842105263159,0.9807122
5569,0.9263157894736844,1.0380707
5570,0.8789473684210529,1.0525494
5571,0.9736842105263159,1.1565087
5572,0.9263157894736844,1.0026155
5573,0.8789473684210529,1.0595174
5574,0.9736842105263159,1.077141
5575,0.9473684210526314,1.164216
5576,0.8789473684210529,0.9309366
5577,0.9736842105263159,1.0041313
5578,0.9473684210526314,1.005882
5579,0.9842105263157892,1.1057224
5580,0.9736842105263159,0.9003595
5581,0.9473684210526314,0.96755385
5582,0.9842105263157892,0.96706223
5583,0.8999999999999999,1.0433803
5584,0.9473684210526314,0.9742037
5585,0.9842105263157892,1.0411322
5586,0.8999999999999999,1.0468149
5587,0.9263157894736844,1.121661
5588,0.9842105263157892,0.92416716
5589,0.8999999999999999,0.9932023
5590,0.9263157894736844,1.0061698
5591,0.847368421052632,1.0805094
5592,0.8999999999999999,0.95070434
5593,0.9263157894736844,1.0259461
5594,0.847368421052632,1.0529704
5595,0.8842105263157896,1.1277404
5596,0.9263157894736844,0.89366424
5597,0.847368421052632,0.98096883
5598,0.8842105263157896,1.0233045
5599,0.9263157894736844,1.0931089
5600,0.847368421052632,0.97089756
5601,0.8842105263157896,1.0758953
5602,0.9263157894736844,1.1408589
5603,0.9210526315789473,1.2081051
5604,0.8842105263157896,0.90719366
5605,0.9263157894736844,1.020082
5606,0.9210526315789473,1.0925362
5607,0.9157894736842109,1.1633203
5608,0.9263157894736844,0.9287926
5609,0.9210526315789473,1.0378685
5610,0.9157894736842109,1.1069975
5611,1.810526315789474,1.1968169
5612,0.9210526315789473,1.0918448
5613,0.9157894736842109,1.2322037
5614,1.810526315789474,1.3265109
5615,3.2631578947368425,1.3871531
5616,0.9157894736842109,0.9615632
5617,1.810526315789474,1.0574293
5618,3.2631578947368425,1.1175089
5619,1.8526315789473689,1.2287459
5620,1.810526315789474,0.9715164
5621,3.2631578947368425,1.0645335
5622,1.8526315789473689,1.1159401
5623,2.0631578947368427,1.2163723
5624,3.2631578947368425,2.3990097
5625,1.8526315789473689,2.2796466
5626,2.0631578947368427,2.244896
5627,1.2315789473684209,2.2026415
5628,1.8526315789473689,3.357451
5629,2.0631578947368427,3.0437856
5630,1.2315789473684209,3.0636692
5631,1.2526315789473683,2.9328165
5632,2.0631578947368427,1.9169061
5633,1.2315789473684209,1.9797976
5634,1.2526315789473683,2.0424392
5635,1.745,2.0550945
5636,1.2315789473684209,2.3739665
5637,1.2526315789473683,2.3799365
5638,1.745,2.3918867
5639,0.9105263157894741,2.328494
5640,1.2526315789473683,1.2540789
5641,1.745,1.3271692
5642,0.9105263157894741,1.4135547
5643,0.8315789473684212,1.5650392
5644,1.745,1.5416727
5645,0.9105263157894741,1.5807762
5646,0.8315789473684212,1.6108332
5647,0.7578947368421054,1.671133
5648,0.9105263157894741,2.1999626
5649,0.8315789473684212,2.1063778
5650,0.7578947368421054,2.0728405
5651,0.7684210526315791,2.0120583
5652,0.8315789473684212,0.9474306
5653,0.7578947368421054,1.0205774
5654,0.7684210526315791,1.0746942
5655,0.8263157894736843,1.1768708
5656,0.7578947368421054,0.8361503
5657,0.7684210526315791,0.9830023
5658,0.8263157894736843,1.0477567
5659,0.8052631578947369,1.1097789
5660,0.7684210526315791,0.88455653
5661,0.8263157894736843,0.9936527
5662,0.8052631578947369,1.0121975
5663,0.8052631578947369,1.052
5664,0.8263157894736843,0.8457345
5665,0.8052631578947369,0.9716413
5666,0.8052631578947369,1.0025983
5667,0.8631578947368421,1.0440915
5668,0.8052631578947369,0.90346825
5669,0.8052631578947369,1.0036294
5670,0.8631578947368421,1.0211995
5671,0.8052631578947369,1.0576694
5672,0.8052631578947369,0.82256544
5673,0.8631578947368421,0.9170594
5674,0.8052631578947369,0.92020106
5675,0.8315789473684214,0.9710027
5676,0.8631578947368421,0.8088201
5677,0.8052631578947369,0.89153254
5678,0.8315789473684214,0.8956313
5679,0.8578947368421053,0.94703865
5680,0.8052631578947369,0.8432746
5681,0.8315789473684214,0.92612183
5682,0.8578947368421053,0.94236076
5683,0.8526315789473689,0.999174
5684,0.8315789473684214,0.77211297
5685,0.8578947368421053,0.86541724
5686,0.8526315789473689,0.8899671
5687,0.8842105263157896,0.9540316
5688,0.8578947368421053,0.8177326
5689,0.8526315789473689,0.91972744
5690,0.8842105263157896,0.96278906
5691,1.0894736842105264,1.027056
5692,0.8526315789473689,0.82795835
5693,0.8842105263157896,0.93679225
5694,1.0894736842105264,0.9842665
5695,1.4105263157894736,1.0611706
5696,0.8842105263157896,0.888257
5697,1.0894736842105264,1.0167704
5698,1.4105263157894736,1.0901282
5699,3.0210526315789465,1.1678498
5700,1.0894736842105264,0.95978606
5701,1.4105263157894736,1.099489
5702,3.0210526315789465,1.1865723
5703,4.847368421052631,1.2639439
5704,1.4105263157894736,1.6309569
5705,3.0210526315789465,1.937233
5706,4.847368421052631,2.1366081
5707,1.721052631578948,2.0810049
5708,3.0210526315789465,2.0024014
5709,4.847368421052631,2.3207824
5710,1.721052631578948,2.559273
5711,1.8210526315789473,2.488473
5712,4.847368421052631,3.105729
5713,1.721052631578948,3.0783267
5714,1.8210526315789473,3.1401768
5715,1.8368421052631576,2.94381
5716,1.721052631578948,3.984044
5717,1.8210526315789473,3.6181278
5718,1.8368421052631576,3.572289
5719,1.6473684210526311,3.3302407
5720,1.8210526315789473,1.7373011
5721,1.8368421052631576,1.7912903
5722,1.6473684210526311,1.8641441
5723,1.189473684210527,1.8702068
5724,1.8368421052631576,2.14508
5725,1.6473684210526311,2.2085094
5726,1.189473684210527,2.2409222
5727,1.0157894736842108,2.2137794
5728,1.6473684210526311,2.112205
5729,1.189473684210527,2.1253197
5730,1.0157894736842108,2.135549
5731,1.0157894736842108,2.0933914
5732,1.189473684210527,1.7776206
5733,1.0157894736842108,1.7909212
5734,1.0157894736842108,1.8285854
5735,1.2736842105263158,1.820219
5736,1.0157894736842108,1.2470176
5737,1.0157894736842108,1.2902105
5738,1.2736842105263158,1.3324237
5739,1.0263157894736845,1.4291339
5740,1.0157894736842108,1.1177232
5741,1.2736842105263158,1.1806273
5742,1.0263157894736845,1.1905518
5743,0.9631578947368422,1.2811832
5744,1.2736842105263158,1.205836
5745,1.0263157894736845,1.2616832
5746,0.9631578947368422,1.2558305
5747,1.0473684210526315,1.3012507
5748,1.0263157894736845,1.4815564
5749,0.9631578947368422,1.505594
5750,1.0473684210526315,1.4914162
5751,1.0631578947368419,1.5017488
5752,0.9631578947368422,1.1086557
5753,1.0473684210526315,1.1606576
5754,1.0631578947368419,1.1748297
5755,0.9315789473684215,1.2450335
5756,1.0473684210526315,0.9942856
5757,1.0631578947368419,1.055727
5758,0.9315789473684215,1.0575554
5759,0.9052631578947368,1.1445596
5760,1.0631578947368419,1.107768
5761,0.9315789473684215,1.1510072
5762,0.9052631578947368,1.1432645
5763,0.9210526315789476,1.2091911
5764,0.9315789473684215,1.1277215
5765,0.9052631578947368,1.1744304
5766,0.9210526315789476,1.200906
5767,0.9736842105263159,1.250618
5768,0.9052631578947368,0.9331677
5769,0.9210526315789476,0.9921566
5770,0.9736842105263159,0.99795485
5771,0.9631578947368422,1.0904129
