,PM2.5,TabNet_diff
3539,0.9578947368421054,1.323957
3540,1.0052631578947366,1.245275
3541,0.7263157894736842,1.3015337
3542,0.9578947368421054,1.3920352
3543,0.9210526315789473,1.4649525
3544,0.7263157894736842,1.0559807
3545,0.9578947368421054,1.1124465
3546,0.9210526315789473,1.2030532
3547,1.2894736842105265,1.2757874
3548,0.9578947368421054,0.777393
3549,0.9210526315789473,0.83422196
3550,1.2894736842105265,0.9247458
3551,0.9842105263157894,0.99665105
3552,0.9210526315789473,1.0081873
3553,1.2894736842105265,1.0642264
3554,0.9842105263157894,1.1542938
3555,1.5210526315789474,1.2267351
3556,1.2894736842105265,0.9700568
3557,0.9842105263157894,1.0247927
3558,1.5210526315789474,1.1133358
3559,1.1315789473684212,1.1851304
3560,0.9842105263157894,1.3391116
3561,1.5210526315789474,1.3944442
3562,1.1315789473684212,1.4839182
3563,0.9368421052631579,1.556488
3564,1.5210526315789474,1.0349104
3565,1.1315789473684212,1.0913596
3566,0.9368421052631579,1.1819232
3567,0.9052631578947368,1.2546015
3568,1.1315789473684212,1.5811691
3569,0.9368421052631579,1.5995424
3570,0.9052631578947368,1.6728857
3571,0.7684210526315789,1.7055597
3572,0.9368421052631579,1.1796119
3573,0.9052631578947368,1.233361
3574,0.7684210526315789,1.3210292
3575,0.6947368421052631,1.3928735
3576,0.9052631578947368,0.98625994
3577,0.7684210526315789,1.041414
3578,0.6947368421052631,1.1304538
3579,1.0,1.2024691
3580,0.7684210526315789,0.95025504
3581,0.6947368421052631,1.0009396
3582,1.0,1.0848913
3583,0.7684210526315789,1.1549525
3584,0.6947368421052631,0.81970644
3585,1.0,0.87675035
3586,0.7684210526315789,0.9676175
3587,0.6526315789473685,1.0398097
3588,1.0,0.7463856
3589,0.7684210526315789,0.80379486
3590,0.6526315789473685,0.89490163
3591,0.8315789473684208,0.96689844
3592,0.7684210526315789,1.0513957
3593,0.6526315789473685,1.1029439
3594,0.8315789473684208,1.1909757
3595,0.9315789473684211,1.258604
3596,0.6526315789473685,0.81990254
3597,0.8315789473684208,0.8771455
3598,0.9315789473684211,0.96823967
3599,0.7473684210526317,1.0405169
3600,0.8315789473684208,0.7039014
3601,0.9315789473684211,0.7609198
3602,0.7473684210526317,0.85146606
3603,0.6052631578947367,0.92306817
3604,0.9315789473684211,0.8834044
3605,0.7473684210526317,0.9409989
3606,0.6052631578947367,1.0326223
3607,0.7,1.1053069
3608,0.7473684210526317,0.98014104
3609,0.6052631578947367,1.0344303
3610,0.7,1.1224861
3611,1.3578947368421055,1.1941271
3612,0.6052631578947367,0.7984308
3613,0.7,0.85524595
3614,1.3578947368421055,0.94580424
3615,1.2789473684210524,1.0178039
3616,0.7,0.65644133
3617,1.3578947368421055,0.7133601
3618,1.2789473684210524,0.8036529
3619,1.2842105263157895,0.87493515
3620,1.3578947368421055,0.74915123
3621,1.2789473684210524,0.80401456
3622,1.2842105263157895,0.8922298
3623,0.8263157894736843,0.963161
3624,1.2789473684210524,1.4376123
3625,1.2842105263157895,1.4911325
3626,0.8263157894736843,1.5954361
3627,0.7684210526315789,1.6496115
3628,1.2842105263157895,1.359137
3629,0.8263157894736843,1.4021189
3630,0.7684210526315789,1.5004833
3631,0.7631578947368418,1.5445902
3632,0.8263157894736843,1.3559151
3633,0.7684210526315789,1.3864956
3634,0.7631578947368418,1.4737515
3635,1.173684210526316,1.5068204
3636,0.7684210526315789,0.8736472
3637,0.7631578947368418,0.92668295
3638,1.173684210526316,1.013129
3639,1.378947368421053,1.0838733
3640,0.7631578947368418,0.8194878
3641,1.173684210526316,0.87630856
3642,1.378947368421053,0.9669217
3643,1.142105263157894,1.0390189
3644,1.173684210526316,0.8120258
3645,1.378947368421053,0.8666103
3646,1.142105263157894,0.95466876
3647,0.9157894736842109,1.0257924
3648,1.378947368421053,1.2043319
3649,1.142105263157894,1.2257679
3650,0.9157894736842109,1.2856266
3651,1.0052631578947366,1.3366663
3652,1.142105263157894,1.4178755
3653,0.9157894736842109,1.4325962
3654,1.0052631578947366,1.4930265
3655,0.847368421052632,1.5338104
3656,0.9157894736842109,1.1697919
3657,1.0052631578947366,1.1779218
3658,0.847368421052632,1.2286408
3659,0.7263157894736842,1.2689977
3660,1.0052631578947366,0.92673194
3661,0.847368421052632,0.9289789
3662,0.7263157894736842,0.9673022
3663,1.594736842105263,1.0101504
3664,0.847368421052632,1.0592458
3665,0.7263157894736842,1.106931
3666,1.594736842105263,1.194051
3667,0.8263157894736843,1.2565811
3668,0.7263157894736842,0.89588964
3669,1.594736842105263,0.9501325
3670,0.8263157894736843,1.0379875
3671,0.9578947368421054,1.1093214
3672,1.594736842105263,0.7761259
3673,0.8263157894736843,0.8316637
3674,0.9578947368421054,0.92071617
3675,0.8157894736842106,0.99206996
3676,0.8263157894736843,1.631201
3677,0.9578947368421054,1.673342
3678,0.8157894736842106,1.7480865
3679,1.0052631578947366,1.8151972
3680,0.9578947368421054,0.8242912
3681,0.8157894736842106,0.8286208
3682,1.0052631578947366,0.86125576
3683,0.7631578947368418,0.91219354
3684,0.8157894736842106,1.0097034
3685,1.0052631578947366,1.0672765
3686,0.7631578947368418,1.1590748
3687,0.7315789473684211,1.2321527
3688,1.0052631578947366,0.8677734
3689,0.7631578947368418,0.9255295
3690,0.7315789473684211,1.0173059
3691,0.8210526315789475,1.0899978
3692,0.7631578947368418,1.0517411
3693,0.7315789473684211,1.1039305
3694,0.8210526315789475,1.1897309
3695,0.7421052631578946,1.2607067
3696,0.7315789473684211,0.8148229
3697,0.8210526315789475,0.87225306
3698,0.7421052631578946,0.9635482
3699,0.75,1.0358815
3700,0.8210526315789475,0.7822622
3701,0.7421052631578946,0.83869004
3702,0.75,0.9287691
3703,0.7736842105263158,1.0005286
3704,0.7421052631578946,0.86829853
3705,0.75,0.9212463
3706,0.7736842105263158,1.007582
3707,0.7578947368421054,1.078268
3708,0.75,0.79366696
3709,0.7736842105263158,0.85099065
3710,0.7578947368421054,0.94211674
3711,0.7842105263157895,1.0143085
3712,0.7736842105263158,0.8002043
3713,0.7578947368421054,0.8561462
3714,0.7842105263157895,0.94571674
3715,0.7894736842105263,1.0173562
3716,0.7578947368421054,0.8249165
3717,0.7842105263157895,0.88190615
3718,0.7894736842105263,0.9727235
3719,3.4894736842105267,1.0449157
3720,0.7842105263157895,0.807852
3721,0.7894736842105263,0.86354303
3722,3.4894736842105267,0.9528469
3723,3.8947368421052637,1.024416
3724,0.7894736842105263,0.8356948
3725,3.4894736842105267,0.8929416
3726,3.8947368421052637,0.984074
3727,1.8052631578947365,1.056421
3728,3.4894736842105267,0.83809805
3729,3.8947368421052637,0.892439
3730,1.8052631578947365,0.9802822
3731,1.7157894736842105,1.0514207
3732,3.8947368421052637,3.0693088
3733,1.8052631578947365,2.8549016
3734,1.7157894736842105,2.625057
3735,1.831578947368421,2.4926817
3736,1.8052631578947365,3.4378886
3737,1.7157894736842105,3.1955261
3738,1.831578947368421,2.9360702
3739,1.7578947368421045,2.78405
3740,1.7157894736842105,1.8207946
3741,1.831578947368421,1.7977054
3742,1.7578947368421045,1.8301537
3743,3.522222222222222,1.8192084
3744,1.831578947368421,1.7390382
3745,1.7578947368421045,1.7223983
3746,3.522222222222222,1.7617257
3747,2.042105263157894,1.7558298
3748,1.7578947368421045,1.8556273
3749,3.522222222222222,1.8364925
3750,2.042105263157894,1.8746302
3751,3.2,1.8664327
3752,3.522222222222222,1.7765753
3753,2.042105263157894,1.7563825
3754,3.2,1.7917933
3755,4.4421052631578934,1.7831397
3756,2.042105263157894,3.054429
3757,3.2,2.8281226
3758,4.4421052631578934,2.5774732
3759,3.5052631578947357,2.439958
3760,3.2,1.835954
3761,4.4421052631578934,1.6639946
3762,3.5052631578947357,1.5431006
3763,2.3,1.4788139
3764,4.4421052631578934,2.727566
3765,3.5052631578947357,2.4424336
3766,2.3,2.1629462
3767,2.678947368421053,2.0308795
3768,3.5052631578947357,3.6554995
3769,2.3,3.3171592
3770,2.678947368421053,2.9097273
3771,2.536842105263158,2.7122576
3772,2.3,3.0653515
3773,2.678947368421053,2.84587
3774,2.536842105263158,2.6072545
3775,3.3947368421052637,2.4726264
3776,2.678947368421053,2.3144197
3777,2.536842105263158,2.3346574
3778,3.3947368421052637,2.384244
3779,3.666666666666666,2.4404657
3780,2.536842105263158,2.6745646
3781,3.3947368421052637,2.6763704
3782,3.666666666666666,2.7050102
3783,2.110526315789474,2.7521853
3784,3.3947368421052637,2.4726427
3785,3.666666666666666,2.3663669
3786,2.110526315789474,2.3109286
3787,2.021052631578947,2.2968137
3788,3.666666666666666,3.348043
3789,2.110526315789474,3.245747
3790,2.021052631578947,3.2033172
3791,1.663157894736842,3.1282253
3792,2.110526315789474,3.559979
3793,2.021052631578947,3.4050107
3794,1.663157894736842,3.3080459
3795,2.110526315789474,3.2100096
3796,2.021052631578947,1.8901289
3797,1.663157894736842,1.8132207
3798,2.110526315789474,1.7673779
3799,1.5789473684210527,1.7723446
3800,1.663157894736842,2.0543227
3801,2.110526315789474,2.0931234
3802,1.5789473684210527,2.163453
3803,1.1444444444444448,2.2278724
3804,2.110526315789474,1.7046609
3805,1.5789473684210527,1.7517636
3806,1.1444444444444448,1.831855
3807,1.27,1.9007022
3808,1.5789473684210527,2.1459634
3809,1.1444444444444448,2.1868336
3810,1.27,2.2591498
3811,1.068421052631579,2.3238723
3812,1.1444444444444448,1.6251554
3813,1.27,1.6769657
3814,1.068421052631579,1.7623401
3815,1.0055555555555555,1.8331931
3816,1.27,1.1925685
3817,1.068421052631579,1.2464087
3818,1.0055555555555555,1.3341861
3819,1.236842105263158,1.4060826
3820,1.068421052631579,1.3125658
3821,1.0055555555555555,1.3608272
3822,1.236842105263158,1.4424446
3823,1.242105263157895,1.5122015
3824,1.0055555555555555,1.1081798
3825,1.236842105263158,1.1536369
3826,1.242105263157895,1.2319946
3827,1.2842105263157895,1.3003776
3828,1.236842105263158,1.0557623
3829,1.242105263157895,1.1117115
3830,1.2842105263157895,1.2017372
3831,1.3105263157894735,1.2742593
3832,1.242105263157895,1.2870538
3833,1.2842105263157895,1.3429759
3834,1.3105263157894735,1.4331079
3835,1.1842105263157894,1.5059085
3836,1.2842105263157895,1.2920022
3837,1.3105263157894735,1.3476064
3838,1.1842105263157894,1.4373846
3839,1.0578947368421057,1.5100596
3840,1.3105263157894735,1.3339818
3841,1.1842105263157894,1.3894489
3842,1.0578947368421057,1.4790738
3843,1.2000000000000002,1.5516975
3844,1.1842105263157894,1.3589334
3845,1.0578947368421057,1.4130268
3846,1.2000000000000002,1.5011187
3847,1.026315789473684,1.5731916
3848,1.0578947368421057,1.2302368
3849,1.2000000000000002,1.2819672
3850,1.026315789473684,1.3674109
3851,1.2789473684210524,1.4384983
3852,1.2000000000000002,1.1080492
3853,1.026315789473684,1.1639419
3854,1.2789473684210524,1.2539563
3855,1.4210526315789473,1.326561
3856,1.026315789473684,1.2441199
3857,1.2789473684210524,1.2939401
3858,1.4210526315789473,1.3772645
3859,1.3526315789473684,1.4476001
3860,1.2789473684210524,1.0739007
3861,1.4210526315789473,1.1272054
3862,1.3526315789473684,1.2142823
3863,1.336842105263158,1.285764
3864,1.4210526315789473,1.3240197
3865,1.3526315789473684,1.3747828
3866,1.336842105263158,1.4591763
3867,1.3736842105263154,1.529928
3868,1.3526315789473684,1.4663527
3869,1.336842105263158,1.5061812
3870,1.3736842105263154,1.5842948
3871,1.3736842105263158,1.6446743
3872,1.336842105263158,1.3928277
3873,1.3736842105263154,1.4270377
3874,1.3736842105263158,1.499279
3875,1.3421052631578947,1.5572145
3876,1.3736842105263154,1.38202
3877,1.3736842105263158,1.432878
3878,1.3421052631578947,1.5173733
3879,1.225,1.5881586
3880,1.3736842105263158,1.4159238
3881,1.3421052631578947,1.4638453
3882,1.225,1.5450835
3883,1.568421052631579,1.6146989
3884,1.3421052631578947,1.4146278
3885,1.225,1.4612594
3886,1.568421052631579,1.5410738
3887,2.0105263157894737,1.6101842
3888,1.225,1.3845799
3889,1.568421052631579,1.4327404
3890,2.0105263157894737,1.5142496
3891,3.3578947368421055,1.5839703
3892,1.568421052631579,1.2673466
3893,2.0105263157894737,1.3153932
3894,3.3578947368421055,1.3967586
3895,3.3947368421052637,1.4664063
3896,2.0105263157894737,1.6130748
3897,3.3578947368421055,1.6263206
3898,3.3947368421052637,1.6887832
3899,3.7052631578947377,1.7251766
3900,3.3578947368421055,2.07518
3901,3.3947368421052637,2.083462
3902,3.7052631578947377,2.1536803
3903,3.1315789473684212,2.1664193
3904,3.3947368421052637,3.0846667
3905,3.7052631578947377,2.9107158
3906,3.1315789473684212,2.7499604
3907,4.663157894736843,2.636815
3908,3.7052631578947377,3.2151976
3909,3.1315789473684212,3.0649462
3910,4.663157894736843,2.9485016
3911,3.8157894736842106,2.8459651
3912,3.1315789473684212,3.4960847
3913,4.663157894736843,3.323629
3914,3.8157894736842106,3.1826448
3915,3.121052631578947,3.0640779
3916,4.663157894736843,3.0413852
3917,3.8157894736842106,2.9307866
3918,3.121052631578947,2.8694916
3919,2.6736842105263157,2.791975
3920,3.8157894736842106,4.1173973
3921,3.121052631578947,3.814776
3922,2.6736842105263157,3.4881473
3923,3.4000000000000004,3.2949538
3924,3.121052631578947,3.5571952
3925,2.6736842105263157,3.366005
3926,3.4000000000000004,3.1973248
3927,4.710000000000001,3.0679288
3928,2.6736842105263157,3.0394588
3929,3.4000000000000004,2.9324434
3930,4.710000000000001,2.8763313
3931,5.915789473684211,2.8010333
3932,3.4000000000000004,2.552437
3933,4.710000000000001,2.388863
3934,5.915789473684211,2.2846124
3935,4.226315789473684,2.2187433
3936,4.710000000000001,3.125914
3937,5.915789473684211,2.9061477
3938,4.226315789473684,2.7186391
3939,4.600000000000001,2.6002805
3940,5.915789473684211,4.263608
3941,4.226315789473684,3.9803247
3942,4.600000000000001,3.6929145
3943,4.133333333333333,3.5052733
3944,4.226315789473684,5.297586
3945,4.600000000000001,4.916455
3946,4.133333333333333,4.514144
3947,4.136842105263158,4.2629514
3948,4.600000000000001,4.140824
3949,4.133333333333333,4.021622
3950,4.136842105263158,3.937222
3951,3.3000000000000007,3.9058914
3952,4.133333333333333,4.6167207
3953,4.136842105263158,4.5426607
3954,3.3000000000000007,4.524059
3955,2.8421052631578947,4.471859
3956,4.136842105263158,4.1768475
3957,3.3000000000000007,4.2226067
3958,2.8421052631578947,4.2869554
3959,2.836842105263157,4.3301935
3960,3.3000000000000007,4.184672
3961,2.8421052631578947,4.1644616
3962,2.836842105263157,4.194914
3963,2.7157894736842105,4.179192
3964,2.8421052631578947,3.288454
3965,2.836842105263157,3.282649
3966,2.7157894736842105,3.2999272
3967,2.610526315789474,3.3385224
3968,2.836842105263157,2.8635862
3969,2.7157894736842105,2.8901527
3970,2.610526315789474,2.9441228
3971,3.1052631578947363,2.998352
3972,2.7157894736842105,2.8580422
3973,2.610526315789474,2.8843422
3974,3.1052631578947363,2.938057
3975,2.7263157894736842,2.9922447
3976,2.610526315789474,2.7316568
3977,3.1052631578947363,2.7529242
3978,2.7263157894736842,2.801914
3979,2.7421052631578946,2.8554547
3980,3.1052631578947363,2.6378214
3981,2.7263157894736842,2.6702967
3982,2.7421052631578946,2.7316985
3983,2.810526315789474,2.7900171
3984,2.7263157894736842,3.1209674
3985,2.7421052631578946,3.1416054
3986,2.810526315789474,3.1878033
3987,2.7263157894736842,3.237351
3988,2.7421052631578946,2.7516484
3989,2.810526315789474,2.7820888
3990,2.7263157894736842,2.8407698
3991,2.668421052631579,2.8973925
3992,2.810526315789474,2.767098
3993,2.7263157894736842,2.7971907
3994,2.668421052631579,2.8554227
3995,2.721052631578947,2.9117854
3996,2.7263157894736842,2.8324146
3997,2.668421052631579,2.859413
3998,2.721052631578947,2.9140074
3999,2.4473684210526314,2.9686804
4000,2.668421052631579,2.7468581
4001,2.721052631578947,2.7726445
4002,2.4473684210526314,2.8263772
4003,1.6473684210526316,2.881388
4004,2.721052631578947,2.691076
4005,2.4473684210526314,2.7189748
4006,1.6473684210526316,2.7752318
4007,1.7368421052631575,2.831472
4008,2.4473684210526314,2.7400289
4009,1.6473684210526316,2.7643023
4010,1.7368421052631575,2.8164544
4011,2.3157894736842106,2.870988
4012,1.6473684210526316,2.4752872
4013,1.7368421052631575,2.5085278
4014,2.3157894736842106,2.5714536
4015,2.4631578947368418,2.6313016
4016,1.7368421052631575,1.6912761
4017,2.3157894736842106,1.7407703
4018,2.4631578947368418,1.8235073
4019,2.5052631578947375,1.8933086
4020,2.3157894736842106,1.7813907
4021,2.4631578947368418,1.8314784
4022,2.5052631578947375,1.9147213
4023,2.210526315789474,1.9844894
4024,2.4631578947368418,2.3489993
4025,2.5052631578947375,2.3875268
4026,2.210526315789474,2.456632
4027,2.400000000000001,2.5192761
4028,2.5052631578947375,2.4925168
4029,2.210526315789474,2.5271485
4030,2.400000000000001,2.5914989
4031,2.057894736842105,2.6517246
4032,2.210526315789474,2.5324705
4033,2.400000000000001,2.5649636
4034,2.057894736842105,2.62685
4035,1.9000000000000004,2.6860049
4036,2.400000000000001,2.2461274
4037,2.057894736842105,2.2870843
4038,1.9000000000000004,2.3591774
4039,2.189473684210526,2.423362
4040,2.057894736842105,2.430575
4041,1.9000000000000004,2.466451
4042,2.189473684210526,2.5323892
4043,1.857894736842105,2.593512
4044,1.9000000000000004,2.0960643
4045,2.189473684210526,2.1396582
4046,1.857894736842105,2.2150757
4047,1.8157894736842102,2.2810738
4048,2.189473684210526,1.9319992
4049,1.857894736842105,1.9696212
4050,1.8157894736842102,2.0389624
4051,1.5052631578947366,2.1034734
4052,1.857894736842105,2.2105684
4053,1.8157894736842102,2.237363
4054,1.5052631578947366,2.2943008
4055,1.378947368421053,2.3534982
4056,1.8157894736842102,1.9000106
4057,1.5052631578947366,1.9476237
4058,1.378947368421053,2.027918
4059,1.4684210526315788,2.0963178
4060,1.5052631578947366,1.8592293
4061,1.378947368421053,1.9081764
4062,1.4684210526315788,1.9900169
4063,1.568421052631579,2.0590796
4064,1.378947368421053,1.5525746
4065,1.4684210526315788,1.6055133
4066,1.568421052631579,1.6922133
4067,2.5789473684210527,1.7636456
4068,1.4684210526315788,1.4278898
4069,1.568421052631579,1.482501
4070,2.5789473684210527,1.5711443
4071,2.031578947368421,1.6433876
4072,1.568421052631579,1.5162888
4073,2.5789473684210527,1.5697961
4074,2.031578947368421,1.6571574
4075,1.7166666666666668,1.7288685
4076,2.5789473684210527,1.6149712
4077,2.031578947368421,1.6671264
4078,1.7166666666666668,1.7528934
4079,2.768421052631579,1.8239021
4080,2.031578947368421,2.6039588
4081,1.7166666666666668,2.634241
4082,2.768421052631579,2.693447
4083,2.1842105263157894,2.751253
4084,1.7166666666666668,2.068374
4085,2.768421052631579,2.110633
4086,2.1842105263157894,2.1846774
4087,1.6526315789473687,2.2503166
4088,2.768421052631579,1.7585683
4089,2.1842105263157894,1.8060427
4090,1.6526315789473687,1.8864579
4091,2.021052631578947,1.9552965
4092,2.1842105263157894,2.8402166
4093,1.6526315789473687,2.8450832
4094,2.021052631578947,2.9125812
4095,2.8894736842105258,2.9205878
4096,1.6526315789473687,2.2596533
4097,2.021052631578947,2.340211
4098,2.8894736842105258,2.4556303
4099,3.526315789473684,2.5346003
4100,2.021052631578947,1.6880136
4101,2.8894736842105258,1.7290678
4102,3.526315789473684,1.8025594
4103,3.3157894736842106,1.8691332
4104,2.8894736842105258,2.0416849
4105,3.526315789473684,2.0681295
4106,3.3157894736842106,2.125148
4107,1.7315789473684209,2.1850557
4108,3.526315789473684,2.8477848
4109,3.3157894736842106,2.748917
4110,1.7315789473684209,2.7112515
4111,1.673684210526316,2.656618
4112,3.3157894736842106,3.3490076
4113,1.7315789473684209,3.1937795
4114,1.673684210526316,3.0744858
4115,1.5789473684210527,2.9674025
4116,1.7315789473684209,3.2190819
4117,1.673684210526316,3.099071
4118,1.5789473684210527,3.0290852
4119,1.6166666666666667,2.9439962
4120,1.673684210526316,1.68278
4121,1.5789473684210527,1.6432517
4122,1.6166666666666667,1.6312857
4123,1.5052631578947366,1.6685
4124,1.5789473684210527,1.7187912
4125,1.6166666666666667,1.7694652
4126,1.5052631578947366,1.853457
4127,1.4789473684210526,1.9236383
4128,1.6166666666666667,1.6256707
4129,1.5052631578947366,1.677994
4130,1.4789473684210526,1.7639337
4131,1.7315789473684209,1.834985
4132,1.5052631578947366,1.6587386
4133,1.4789473684210526,1.7064233
4134,1.7315789473684209,1.787216
4135,1.721052631578948,1.856399
4136,1.4789473684210526,1.5526955
4137,1.7315789473684209,1.6057546
4138,1.721052631578948,1.6925879
4139,1.4473684210526319,1.7640669
4140,1.7315789473684209,1.5247898
4141,1.721052631578948,1.5762725
4142,1.4473684210526319,1.6613882
4143,1.4947368421052634,1.732295
4144,1.721052631578948,1.7726293
4145,1.4473684210526319,1.8192534
4146,1.4947368421052634,1.8987134
4147,1.5526315789473681,1.9671848
4148,1.4473684210526319,1.7633917
4149,1.4947368421052634,1.8112972
4150,1.5526315789473681,1.8921771
4151,1.5421052631578953,1.9611664
4152,1.4947368421052634,1.4943523
4153,1.5526315789473681,1.5469842
4154,1.5421052631578953,1.6333938
4155,1.7789473684210528,1.7047904
4156,1.5526315789473681,1.5402195
4157,1.5421052631578953,1.5913393
4158,1.7789473684210528,1.6760409
4159,2.163157894736843,1.7467825
4160,1.5421052631578953,1.5954733
4161,1.7789473684210528,1.6439457
4162,2.163157894736843,1.7256768
4163,2.242105263157894,1.7952962
4164,1.7789473684210528,1.5857577
4165,2.163157894736843,1.6350391
4166,2.242105263157894,1.7176709
4167,1.9444444444444446,1.7876217
4168,2.163157894736843,1.812424
4169,2.242105263157894,1.8515537
4170,1.9444444444444446,1.9227638
4171,1.6421052631578945,1.9882653
4172,2.242105263157894,2.2287307
4173,1.9444444444444446,2.2612166
4174,1.6421052631578945,2.3438933
4175,1.5631578947368423,2.3845367
4176,1.9444444444444446,2.3161192
4177,1.6421052631578945,2.3512025
4178,1.5631578947368423,2.4393537
4179,1.7736842105263162,2.4773266
4180,1.6421052631578945,2.0217214
4181,1.5631578947368423,2.088556
4182,1.7736842105263162,2.1979403
4183,1.663157894736842,2.264457
4184,1.5631578947368423,1.680573
4185,1.7736842105263162,1.7246788
4186,1.663157894736842,1.8015184
4187,1.5315789473684212,1.8692758
4188,1.7736842105263162,1.6043196
4189,1.663157894736842,1.6511209
4190,1.5315789473684212,1.731005
4191,1.4000000000000004,1.7999616
4192,1.663157894736842,1.8085394
4193,1.5315789473684212,1.8490281
4194,1.4000000000000004,1.9217253
4195,1.5842105263157897,1.9877529
4196,1.5315789473684212,1.6999645
4197,1.4000000000000004,1.7424212
4198,1.5842105263157897,1.8174305
4199,1.263157894736842,1.8845108
4200,1.4000000000000004,1.5772054
4201,1.5842105263157897,1.6284549
4202,1.263157894736842,1.7132652
4203,1.4526315789473685,1.7839961
4204,1.5842105263157897,1.4488275
4205,1.263157894736842,1.5033166
4206,1.4526315789473685,1.5918138
4207,1.3157894736842106,1.6639905
4208,1.263157894736842,1.6309433
4209,1.4526315789473685,1.6832736
4210,1.3157894736842106,1.7692146
4211,1.3684210526315788,1.8402569
4212,1.4526315789473685,1.3132727
4213,1.3157894736842106,1.3690908
4214,1.3684210526315788,1.4591079
4215,1.3894736842105262,1.5318718
4216,1.3157894736842106,1.4987516
4217,1.3684210526315788,1.5505202
4218,1.3894736842105262,1.6359713
4219,1.621052631578947,1.7070241
4220,1.3684210526315788,1.3639824
4221,1.3894736842105262,1.4178605
4222,1.621052631578947,1.5057118
4223,1.4157894736842103,1.577698
4224,1.3894736842105262,1.4170144
4225,1.621052631578947,1.4712784
4226,1.4157894736842103,1.5595427
4227,1.3526315789473684,1.6316566
4228,1.621052631578947,1.4370611
4229,1.4157894736842103,1.4903133
4230,1.3526315789473684,1.5774448
4231,1.257894736842105,1.6491439
4232,1.4157894736842103,1.6610067
4233,1.3526315789473684,1.7065911
4234,1.257894736842105,1.7850752
4235,1.305263157894737,1.8534455
4236,1.3526315789473684,1.4597633
4237,1.257894736842105,1.5094025
4238,1.305263157894737,1.5925229
4239,1.3277777777777775,1.6627824
4240,1.257894736842105,1.4003012
4241,1.305263157894737,1.4536462
4242,1.3277777777777775,1.5408957
4243,1.8449999999999998,1.6126564
4244,1.305263157894737,1.3039498
4245,1.3277777777777775,1.3556991
4246,1.8449999999999998,1.4411862
4247,1.9368421052631573,1.5123255
4248,1.3277777777777775,1.3526516
4249,1.8449999999999998,1.4057264
4250,1.9368421052631573,1.4926867
4251,1.4833333333333334,1.5643563
4252,1.8449999999999998,1.3728287
4253,1.9368421052631573,1.4235623
4254,1.4833333333333334,1.507921
4255,1.3210526315789473,1.5786595
4256,1.9368421052631573,1.9027262
4257,1.4833333333333334,1.9219422
4258,1.3210526315789473,1.9940324
4259,1.2684210526315791,2.0282853
4260,1.4833333333333334,1.9944403
4261,1.3210526315789473,2.0326762
4262,1.2684210526315791,2.1153214
4263,2.8473684210526318,2.1664636
4264,1.3210526315789473,1.5239937
4265,1.2684210526315791,1.5703211
4266,2.8473684210526318,1.6497514
4267,1.831578947368421,1.7186499
4268,1.2684210526315791,1.3676739
4269,2.8473684210526318,1.4199777
4270,1.831578947368421,1.5060792
4271,2.563157894736842,1.5774403
4272,2.8473684210526318,1.3154645
4273,1.831578947368421,1.3682015
4274,2.563157894736842,1.4547875
4275,3.7210526315789476,1.5263221
4276,1.831578947368421,2.872218
4277,2.563157894736842,2.8273478
4278,3.7210526315789476,2.8476639
4279,4.094736842105263,2.8159273
4280,2.563157894736842,1.9097936
4281,3.7210526315789476,1.9796276
4282,4.094736842105263,2.0916705
4283,5.200000000000001,2.1609213
4284,3.7210526315789476,2.58092
4285,4.094736842105263,2.538741
4286,5.200000000000001,2.5592556
4287,4.863157894736842,2.530888
4288,4.094736842105263,3.4413967
4289,5.200000000000001,3.249134
4290,4.863157894736842,3.0736928
4291,4.178947368421053,2.945614
4292,5.200000000000001,3.7218747
4293,4.863157894736842,3.4884615
4294,4.178947368421053,3.2575612
4295,3.0210526315789474,3.1043067
4296,4.863157894736842,4.456195
4297,4.178947368421053,4.081043
4298,3.0210526315789474,3.652728
4299,3.3000000000000007,3.4203472
4300,4.178947368421053,4.491486
4301,3.0210526315789474,4.217601
4302,3.3000000000000007,3.956326
4303,3.4368421052631577,3.7683868
4304,3.0210526315789474,4.0252914
4305,3.3000000000000007,3.849207
4306,3.4368421052631577,3.721084
4307,3.6842105263157894,3.59307
4308,3.3000000000000007,2.9890337
4309,3.4368421052631577,2.9063058
4310,3.6842105263157894,2.8826537
4311,3.78421052631579,2.8234062
4312,3.4368421052631577,3.1598215
4313,3.6842105263157894,3.0255823
4314,3.78421052631579,2.9323034
4315,3.48421052631579,2.839477
4316,3.6842105263157894,3.1447797
4317,3.78421052631579,2.904247
4318,3.48421052631579,2.699224
4319,2.6526315789473682,2.5764081
4320,3.78421052631579,3.6680536
4321,3.48421052631579,3.6081347
4322,2.6526315789473682,3.5914187
4323,1.9947368421052634,3.5818357
4324,3.48421052631579,3.5017424
4325,2.6526315789473682,3.2025795
4326,1.9947368421052634,2.9644868
4327,1.5444444444444443,2.8305774
4328,2.6526315789473682,3.3620267
4329,1.9947368421052634,3.1893568
4330,1.5444444444444438,3.069325
4331,1.1550000000000002,3.0218797
4332,1.9947368421052634,2.676209
4333,1.5444444444444443,2.7050214
4334,1.1550000000000002,2.7623239
4335,1.3666666666666667,2.8190148
4336,1.5444444444444443,2.0299683
4337,1.1550000000000002,2.070713
4338,1.3666666666666667,2.1432147
4339,1.4157894736842103,2.2084723
4340,1.1550000000000002,1.5893202
4341,1.3666666666666667,1.639818
4342,1.4157894736842103,1.7237861
4343,1.4789473684210526,1.7942028
